t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;Load;Defailance;Exces
2178;1205.31;1975.1;222.9;-0.0;0.0;-0.0;50.37;0.0;48.69;5160.0;1020.0;0.0;9632.0;0.0;0.0
2179;382.17;2516.95;284.05;-0.0;0.0;-0.0;1.68;0.0;1.68;5160.0;1275.0;64.15;9684.0;0.0;0.0
2180;47.6;2778.44;313.56;-0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;214.4;9789.0;0.0;0.0
2181;0.0;2917.72;329.28;0.0;0.0;-0.0;0.0;10.0;0.0;5160.0;1020.0;0.0;9417.0;0.0;0.0
2182;0.0;3117.21;351.79;-0.0;0.0;-0.0;7.5;0.0;7.5;5160.0;170.0;12.5;8819.0;0.0;0.0
2183;0.0;3045.32;343.68;-0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;425.0;43.0;9017.0;0.0;0.0
2184;0.0;2996.79;338.21;0.0;-0.0;0.0;0.0;0.0;-0.0;5160.0;472.0;0.0;8967.0;0.0;0.0
2185;0.0;2929.4;330.6;0.0;0.0;0.0;765.0;308.0;0.0;5160.0;0.0;0.0;8112.0;0.0;0.0
2186;0.0;2781.13;313.87;0.0;0.0;-0.0;996.0;607.0;0.0;5160.0;0.0;0.0;7648.0;0.0;0.0
2187;0.0;2882.67;325.33;0.0;0.0;-0.0;1451.25;1066.0;0.0;5160.0;0.0;0.0;7302.0;0.0;0.0
2188;0.0;2835.05;319.95;0.0;0.0;-0.0;2250.75;1200.0;0.0;4935.0;0.0;0.0;6890.0;0.0;0.0
2189;0.0;2836.85;320.15;0.0;0.0;-0.0;3150.75;1200.0;0.0;4770.0;0.0;0.0;6727.0;0.0;0.0
2190;0.0;2529.53;285.47;0.0;0.0;-0.0;4050.75;1200.0;0.0;5148.0;0.0;0.0;6763.0;0.0;0.0
2191;0.0;2392.94;270.06;-0.0;0.0;-0.0;4950.75;771.0;0.0;5160.0;0.0;0.0;7052.0;0.0;0.0
2192;1.4;2290.5;258.5;-0.0;0.0;0.0;5529.0;360.4;0.0;5160.0;0.0;0.0;7350.0;0.0;0.0
2193;131.86;2191.66;247.34;-0.0;0.0;0.0;5799.3;0.0;113.14;5160.0;0.0;0.0;7844.0;0.0;0.0
2194;706.98;2129.66;240.34;-0.0;0.0;-0.0;5686.16;0.0;245.02;5160.0;0.0;0.0;8482.0;0.0;0.0
2195;1336.82;2071.25;233.75;-0.0;0.0;0.0;5441.14;0.0;4.18;5160.0;0.0;0.0;8806.0;0.0;0.0
2196;1881.08;1817.85;205.15;-0.0;0.0;0.0;5436.96;0.0;5.92;5160.0;0.0;0.0;9070.0;0.0;0.0
2197;2043.8;1644.42;185.58;-0.0;0.0;0.0;5431.04;0.0;416.2;5160.0;0.0;0.0;9450.0;0.0;0.0
2198;2164.44;1697.43;191.57;0.0;0.0;0.0;5014.84;52.44;0.0;5160.0;0.0;0.0;9161.0;0.0;0.0
2199;2129.37;1692.04;190.96;-0.0;0.0;0.0;5054.17;153.37;0.0;5160.0;0.0;0.0;9019.0;0.0;0.0
2200;1910.54;1956.23;220.77;-0.0;0.0;-0.0;5169.19;460.54;0.0;5160.0;0.0;0.0;8787.0;0.0;0.0
2201;1538.81;1727.09;194.91;-0.0;0.0;0.0;5514.59;43.81;0.0;5160.0;0.0;0.0;8577.0;0.0;0.0
2202;869.7;1577.92;178.08;-0.0;0.0;-0.0;5547.45;0.0;674.3;5160.0;0.0;0.0;8460.0;0.0;0.0
2203;249.69;1343.39;151.61;-0.0;0.0;0.0;4873.15;0.0;534.31;5160.0;1020.0;0.0;8459.0;0.0;0.0
2204;18.24;1153.79;130.21;-0.0;0.0;0.0;4338.84;0.0;962.76;5160.0;1275.0;0.0;8700.0;0.0;0.0
2205;0.0;1267.91;143.09;-0.0;0.0;0.0;3376.08;0.0;721.0;5160.0;1275.0;0.0;8567.0;0.0;0.0
2206;0.0;1258.92;142.08;-0.0;0.0;0.0;2655.08;0.0;290.0;5160.0;1275.0;0.0;8126.0;0.0;0.0
2207;0.0;1256.23;141.77;0.0;0.0;-0.0;2365.08;0.0;567.0;5160.0;1275.0;0.0;8400.0;0.0;0.0
2208;0.0;1148.4;129.6;-0.0;0.0;0.0;1798.08;0.0;765.0;5160.0;1275.0;0.0;8478.0;0.0;0.0
2209;0.0;1093.58;123.42;0.0;0.0;-0.0;1033.08;0.0;102.0;5160.0;1275.0;0.0;7754.0;0.0;0.0
2210;0.0;1058.54;119.46;0.0;0.0;-0.0;931.08;0.0;59.0;5160.0;935.0;0.0;7332.0;0.0;0.0
2211;0.0;1042.36;117.64;0.0;0.0;-0.0;872.08;0.0;10.0;5160.0;595.0;0.0;6925.0;0.0;0.0
2212;0.0;865.34;97.66;-0.0;0.0;-0.0;862.08;0.0;1.0;5160.0;340.0;0.0;6464.0;0.0;0.0
2213;0.0;815.92;92.08;-0.0;0.0;-0.0;861.08;0.0;2.0;5160.0;170.0;0.0;6240.0;0.0;0.0
2214;0.0;849.17;95.83;-0.0;0.0;0.0;859.08;11.0;0.0;5160.0;85.0;0.0;6179.0;0.0;0.0
2215;0.0;796.15;89.85;-0.0;0.0;0.0;867.33;31.0;0.0;5160.0;255.0;0.0;6270.0;0.0;0.0
2216;4.21;699.1;78.9;-0.0;0.0;0.0;890.58;12.21;0.0;5160.0;425.0;0.0;6355.0;0.0;0.0
2217;154.3;678.43;76.57;-0.0;0.0;0.0;899.74;15.3;0.0;5160.0;680.0;0.0;6734.0;0.0;0.0
2218;779.93;674.84;76.16;-0.0;0.0;0.0;911.21;31.93;0.0;5160.0;680.0;0.0;7339.0;0.0;0.0
2219;1413.97;632.61;71.39;-0.0;0.0;-0.0;935.16;0.0;1.03;5160.0;510.0;0.0;7789.0;0.0;0.0
2220;1823.57;746.73;84.27;0.0;0.0;-0.0;934.12;15.57;0.0;5160.0;340.0;0.0;8139.0;0.0;0.0
2221;1773.07;1142.11;128.89;-0.0;0.0;-0.0;945.8;0.0;2.93;5160.0;340.0;0.0;8547.0;0.0;0.0
2222;1850.22;1274.2;143.8;-0.0;0.0;-0.0;942.87;299.22;0.0;5160.0;0.0;0.0;8129.0;0.0;0.0
2223;1963.84;1323.62;149.38;-0.0;0.0;-0.0;1167.28;787.84;0.0;5160.0;0.0;0.0;7809.0;0.0;0.0
2224;1883.89;1452.12;163.88;-0.0;0.0;-0.0;1758.17;1143.89;0.0;5160.0;0.0;0.0;7516.0;0.0;0.0
2225;1599.13;1508.73;170.27;0.0;0.0;-0.0;2616.08;1127.13;0.0;5160.0;0.0;0.0;7311.0;0.0;0.0
2226;1028.21;1414.38;159.62;0.0;0.0;-0.0;3461.43;481.21;0.0;5160.0;0.0;0.0;7281.0;0.0;0.0
2227;331.05;977.66;110.34;-0.0;0.0;-0.0;3822.34;0.0;32.95;5160.0;935.0;0.0;7547.0;0.0;0.0
2228;16.83;798.85;90.15;-0.0;0.0;0.0;3789.38;0.0;792.17;5160.0;1275.0;0.0;8133.0;0.0;0.0
2229;0.0;854.56;96.44;-0.0;0.0;-0.0;2997.22;0.0;815.0;5160.0;1275.0;0.0;8201.0;0.0;0.0
2230;0.0;920.16;103.84;-0.0;0.0;0.0;2182.22;0.0;281.0;5160.0;1275.0;0.0;7740.0;0.0;0.0
2231;0.0;1213.99;137.01;-0.0;0.0;0.0;1901.22;0.0;125.0;5160.0;1275.0;0.0;7911.0;0.0;0.0
2232;0.0;1294.87;146.13;-0.0;0.0;0.0;1776.22;0.0;135.0;5160.0;1275.0;0.0;8011.0;0.0;0.0
2233;0.0;1212.2;136.8;-0.0;0.0;0.0;1641.22;0.0;31.0;5160.0;850.0;0.0;7390.0;0.0;0.0
2234;0.0;1141.21;128.79;0.0;0.0;-0.0;1610.22;0.0;4.0;5160.0;595.0;0.0;7029.0;0.0;0.0
2235;0.0;1283.19;144.81;-0.0;0.0;0.0;1606.22;33.0;0.0;5160.0;170.0;0.0;6725.0;0.0;0.0
2236;0.0;1260.72;142.28;-0.0;0.0;0.0;1630.97;194.0;0.0;5160.0;0.0;0.0;6369.0;0.0;0.0
2237;0.0;1375.74;155.26;-0.0;0.0;0.0;1776.47;338.0;0.0;5160.0;0.0;0.0;6353.0;0.0;0.0
2238;0.0;1332.61;150.39;-0.0;0.0;-0.0;2029.97;0.0;25.0;5160.0;170.0;0.0;6838.0;0.0;0.0
2239;0.0;1408.99;159.01;-0.0;0.0;0.0;2004.97;64.0;0.0;5160.0;1275.0;0.0;7939.0;0.0;0.0
2240;8.42;1426.96;161.04;-0.0;0.0;-0.0;2052.97;0.0;779.58;5160.0;1275.0;0.0;8811.0;0.0;0.0
2241;189.37;1624.65;183.35;-0.0;0.0;-0.0;1273.38;0.0;722.63;5160.0;1275.0;0.0;9155.0;0.0;0.0
2242;879.52;1649.81;186.19;-0.0;0.0;-0.0;550.75;0.0;315.48;5160.0;1275.0;0.0;9466.0;0.0;0.0
2243;1683.29;1626.45;183.55;-0.0;0.0;-0.0;235.28;0.0;17.71;5160.0;935.0;0.0;9606.0;0.0;0.0
2244;2216.34;1860.08;209.92;0.0;0.0;-0.0;217.57;26.34;0.0;5160.0;340.0;0.0;9760.0;0.0;0.0
2245;2356.61;1887.94;213.06;0.0;0.0;-0.0;237.32;60.61;0.0;5160.0;255.0;0.0;9812.0;0.0;0.0
2246;2533.36;2375.87;268.13;-0.0;0.0;0.0;282.78;675.36;0.0;5160.0;0.0;0.0;9662.0;0.0;0.0
2247;2353.81;2583.44;291.56;-0.0;0.0;0.0;789.3;827.81;0.0;5160.0;0.0;0.0;9561.0;0.0;0.0
2248;2130.77;2932.1;330.9;-0.0;-0.0;0.0;1410.15;1200.0;0.0;5131.23;0.0;0.0;9325.0;0.0;0.0
2249;1597.73;3013.87;340.13;-0.0;0.0;0.0;2310.15;1002.73;0.0;5160.0;0.0;0.0;9109.0;0.0;0.0
2250;900.56;3084.86;348.14;-0.0;0.0;0.0;3062.2;504.56;0.0;5160.0;0.0;0.0;8989.0;0.0;0.0
2251;230.05;2940.18;331.82;-0.0;0.0;-0.0;3440.62;0.0;26.95;5160.0;595.0;0.0;9284.0;0.0;0.0
2252;5.61;2819.77;318.23;-0.0;0.0;-0.0;3413.67;0.0;24.39;5160.0;1275.0;0.0;9603.0;0.0;0.0
2253;0.0;2801.8;316.2;-0.0;0.0;0.0;3389.28;34.0;0.0;5160.0;850.0;0.0;9094.0;0.0;0.0
2254;0.0;2972.53;335.47;0.0;0.0;-0.0;3414.78;90.0;0.0;5160.0;0.0;0.0;8378.0;0.0;0.0
2255;0.0;3044.42;343.58;-0.0;0.0;0.0;3482.28;50.0;0.0;5160.0;0.0;0.0;8498.0;0.0;0.0
2256;0.0;3062.39;345.61;0.0;0.0;-0.0;3519.78;12.0;0.0;5160.0;0.0;0.0;8556.0;0.0;0.0
2257;0.0;2628.37;296.63;-0.0;0.0;0.0;3528.78;97.0;0.0;5160.0;0.0;0.0;7988.0;0.0;0.0
2258;0.0;2562.78;289.22;-0.0;0.0;-0.0;3601.53;405.0;0.0;5160.0;0.0;0.0;7607.0;0.0;0.0
2259;0.0;2622.08;295.92;0.0;0.0;-0.0;3905.28;758.0;0.0;5160.0;0.0;0.0;7320.0;0.0;0.0
2260;0.0;2531.33;285.67;-0.0;0.0;-0.0;4473.78;1008.0;0.0;5160.0;0.0;0.0;6969.0;0.0;0.0
2261;0.0;2390.25;269.75;0.0;0.0;-0.0;5229.78;903.0;0.0;5160.0;0.0;0.0;6917.0;0.0;0.0
2262;0.0;2147.63;242.37;-0.0;0.0;-0.0;5907.03;252.0;0.0;5160.0;0.0;0.0;7298.0;0.0;0.0
2263;0.0;2110.79;238.21;-0.0;0.0;0.0;6096.03;14.0;0.0;5160.0;850.0;0.0;8345.0;0.0;0.0
2264;1.4;2046.09;230.91;-0.0;0.0;-0.0;6106.53;0.0;521.6;5160.0;1275.0;0.0;9235.0;0.0;0.0
2265;106.61;1915.79;216.21;0.0;0.0;-0.0;5584.93;0.0;850.39;5160.0;1275.0;0.0;9524.0;0.0;0.0
2266;563.9;1745.96;197.04;0.0;0.0;-0.0;4734.54;0.0;841.1;5160.0;1275.0;0.0;9783.0;0.0;0.0
2267;1089.93;1705.52;192.48;-0.0;0.0;-0.0;3893.45;0.0;476.07;5160.0;1275.0;0.0;9899.0;0.0;0.0
2268;1454.65;1830.43;206.57;-0.0;0.0;-0.0;3417.38;0.0;128.35;5160.0;1275.0;0.0;10055.0;0.0;0.0
2269;1676.28;1777.41;200.59;-0.0;0.0;-0.0;3289.02;0.0;28.72;5160.0;1275.0;0.0;10118.0;0.0;0.0
2270;1820.76;1909.5;215.5;-0.0;0.0;-0.0;3260.3;0.0;20.24;5160.0;850.0;0.0;9976.0;0.0;0.0
2271;1941.4;2008.35;226.65;-0.0;0.0;0.0;3240.07;10.4;0.0;5160.0;595.0;0.0;9921.0;0.0;0.0
2272;1823.57;2314.77;261.23;-0.0;0.0;0.0;3247.87;31.57;0.0;5160.0;170.0;0.0;9698.0;0.0;0.0
2273;1534.6;2419.0;273.0;-0.0;0.0;0.0;3271.54;49.6;0.0;5160.0;170.0;0.0;9507.0;0.0;0.0
2274;986.13;2171.89;245.11;-0.0;0.0;0.0;3308.75;12.13;0.0;5160.0;850.0;0.0;9401.0;0.0;0.0
2275;269.33;2263.55;255.45;-0.0;0.0;0.0;3317.84;0.0;394.67;5160.0;1275.0;0.0;9618.0;0.0;0.0
2276;5.61;2306.68;260.32;-0.0;0.0;-0.0;2923.17;0.0;941.39;5160.0;1275.0;0.0;9949.0;0.0;0.0
2277;0.0;2217.72;250.28;-0.0;0.0;0.0;1981.78;0.0;488.0;5160.0;1275.0;0.0;9391.0;0.0;0.0
2278;0.0;2043.39;230.61;0.0;0.0;0.0;1493.78;18.0;0.0;5160.0;1275.0;0.0;8691.0;0.0;0.0
2279;0.0;2091.02;235.98;-0.0;0.0;-0.0;1507.28;0.0;37.0;5160.0;1275.0;0.0;8799.0;0.0;0.0
2280;0.0;1914.89;216.11;-0.0;0.0;-0.0;1470.28;0.0;263.0;5160.0;1275.0;0.0;8829.0;0.0;0.0
2281;0.0;1942.75;219.25;-0.0;0.0;-0.0;1207.28;0.0;7.0;5160.0;765.0;0.0;8094.0;0.0;0.0
2282;0.0;1914.89;216.11;0.0;0.0;-0.0;1200.28;4.0;0.0;5160.0;425.0;0.0;7712.0;0.0;0.0
2283;0.0;2067.65;233.35;-0.0;0.0;0.0;1203.28;35.0;0.0;5160.0;0.0;0.0;7426.0;0.0;0.0
2284;0.0;2064.06;232.94;-0.0;0.0;0.0;1229.53;379.0;0.0;5160.0;0.0;0.0;7078.0;0.0;0.0
2285;0.0;2216.82;250.18;-0.0;0.0;0.0;1513.78;596.0;0.0;5160.0;0.0;0.0;7031.0;0.0;0.0
2286;0.0;2314.77;261.23;-0.0;0.0;0.0;1960.78;331.0;0.0;5160.0;0.0;0.0;7405.0;0.0;0.0
2287;0.0;2291.4;258.6;-0.0;0.0;0.0;2209.03;30.0;0.0;5160.0;765.0;0.0;8445.0;0.0;0.0
2288;4.21;2238.39;252.61;-0.0;0.0;-0.0;2231.53;0.0;423.79;5160.0;1275.0;0.0;9354.0;0.0;0.0
2289;151.5;2088.32;235.68;-0.0;0.0;-0.0;1807.74;0.0;737.5;5160.0;1275.0;0.0;9648.0;0.0;0.0
2290;749.07;2049.68;231.32;-0.0;0.0;-0.0;1070.24;0.0;462.93;5160.0;1275.0;0.0;9928.0;0.0;0.0
2291;1374.69;2172.79;245.21;-0.0;0.0;-0.0;607.3;0.0;14.31;5160.0;1105.0;0.0;10072.0;0.0;0.0
2292;1809.54;2500.77;282.23;0.0;0.0;-0.0;592.99;17.54;0.0;5160.0;510.0;0.0;10245.0;0.0;0.0
2293;2064.84;2510.66;283.34;-0.0;0.0;0.0;606.15;37.84;0.0;5160.0;340.0;0.0;10321.0;0.0;0.0
2294;2158.82;2511.56;283.44;-0.0;0.0;0.0;634.53;1.82;0.0;5160.0;85.0;0.0;10197.0;0.0;0.0
2295;2231.77;2303.98;260.02;-0.0;0.0;0.0;635.9;32.77;0.0;5160.0;255.0;0.0;10178.0;0.0;0.0
2296;2080.27;2365.09;266.91;-0.0;0.0;-0.0;660.47;0.0;16.73;5160.0;85.0;0.0;9974.0;0.0;0.0
2297;1718.36;2277.92;257.08;0.0;0.0;-0.0;643.74;0.0;32.64;5160.0;340.0;0.0;9786.0;0.0;0.0
2298;1067.49;2175.48;245.52;-0.0;0.0;-0.0;611.1;1.49;0.0;5160.0;1020.0;0.0;9667.0;0.0;0.0
2299;293.17;1564.44;176.56;-0.0;0.0;-0.0;612.22;0.0;612.22;5160.0;1275.0;747.61;9829.0;0.0;0.0
2300;8.42;1558.15;175.85;-0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;1942.58;10120.0;0.0;0.0
2301;0.0;1816.05;204.95;-0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;1085.0;9541.0;0.0;0.0
2302;0.0;1832.22;206.78;-0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;358.0;8832.0;0.0;0.0
2303;0.0;1643.52;185.48;-0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;672.0;8936.0;0.0;0.0
2304;0.0;1510.53;170.47;-0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;812.0;8928.0;0.0;0.0
2305;0.0;1517.72;171.28;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;37.0;8161.0;0.0;0.0
2306;0.0;1710.91;193.09;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;680.0;25.0;7769.0;0.0;0.0
2307;0.0;1735.18;195.82;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;340.0;43.0;7474.0;0.0;0.0
2308;0.0;1631.84;184.16;0.0;0.0;0.0;0.0;27.0;0.0;5160.0;170.0;0.0;7119.0;0.0;0.0
2309;0.0;1616.56;182.44;-0.0;0.0;-0.0;20.25;0.0;19.0;5160.0;85.0;0.0;7063.0;0.0;0.0
2310;0.0;1679.46;189.54;-0.0;0.0;0.0;1.25;28.0;0.0;5160.0;425.0;0.0;7426.0;0.0;0.0
2311;0.0;1521.31;171.69;-0.0;0.0;-0.0;22.25;0.0;22.25;5160.0;1275.0;304.75;8455.0;0.0;0.0
2312;5.61;1415.28;159.72;-0.0;0.0;-0.0;-0.0;0.0;0.0;5160.0;1275.0;1339.39;9355.0;0.0;0.0
2313;165.52;1128.63;127.37;0.0;0.0;-0.0;-0.0;0.0;0.0;5160.0;1275.0;1780.48;9637.0;0.0;0.0
2314;802.37;1083.7;122.3;0.0;0.0;-0.0;-0.0;0.0;0.0;5160.0;1275.0;1457.63;9901.0;0.0;0.0
2315;1442.02;1077.41;121.59;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;944.98;10021.0;0.0;0.0
2316;1893.71;1231.07;138.93;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;470.29;10169.0;0.0;0.0
2317;2118.14;1399.1;157.9;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;107.86;10218.0;0.0;0.0
2318;2213.53;1454.82;164.18;0.0;0.0;0.0;0.0;35.53;0.0;5160.0;1105.0;0.0;10062.0;0.0;0.0
2319;2262.63;1526.7;172.3;-0.0;0.0;0.0;26.65;61.63;0.0;5160.0;935.0;0.0;9995.0;0.0;0.0
2320;2118.14;1601.29;180.71;-0.0;0.0;-0.0;72.87;0.0;7.86;5160.0;680.0;0.0;9748.0;0.0;0.0
2321;1701.53;1517.72;171.28;-0.0;0.0;-0.0;65.01;0.0;41.47;5160.0;935.0;0.0;9527.0;0.0;0.0
2322;1063.28;1402.7;158.3;-0.0;0.0;-0.0;23.54;0.0;23.54;5160.0;1275.0;307.18;9390.0;0.0;0.0
2323;315.62;1229.27;138.73;-0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;1463.38;9582.0;0.0;0.0
2324;15.43;986.65;111.35;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;2347.57;9896.0;0.0;0.0
2325;0.0;866.24;97.76;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;1922.0;9321.0;0.0;0.0
2326;0.0;624.52;70.48;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;1467.0;8597.0;0.0;0.0
2327;0.0;530.17;59.83;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;1652.0;8677.0;0.0;0.0
2328;0.0;586.78;66.22;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;1625.0;8713.0;0.0;0.0
2329;0.0;754.81;85.19;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;696.0;7971.0;0.0;0.0
2330;0.0;961.49;108.51;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;60.0;7565.0;0.0;0.0
2331;0.0;1066.63;120.37;0.0;0.0;0.0;0.0;18.0;0.0;5160.0;935.0;0.0;7264.0;0.0;0.0
2332;0.0;1109.76;125.24;-0.0;0.0;0.0;13.5;10.0;0.0;5160.0;510.0;0.0;6895.0;0.0;0.0
2333;0.0;1208.6;136.4;-0.0;0.0;0.0;21.0;27.0;0.0;5160.0;340.0;0.0;6818.0;0.0;0.0
2334;0.0;1242.75;140.25;-0.0;0.0;-0.0;41.25;0.0;41.25;5160.0;595.0;28.75;7208.0;0.0;0.0
2335;0.0;1189.73;134.27;0.0;0.0;-0.0;-0.0;0.0;0.0;5160.0;1275.0;481.0;8240.0;0.0;0.0
2336;5.61;1204.11;135.89;-0.0;0.0;-0.0;-0.0;0.0;0.0;5160.0;1275.0;1370.39;9151.0;0.0;0.0
2337;213.22;1322.72;149.28;-0.0;0.0;-0.0;-0.0;0.0;0.0;5160.0;1275.0;1299.78;9420.0;0.0;0.0
2338;958.07;1345.19;151.81;-0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;765.93;9656.0;0.0;0.0
2339;1900.72;1163.67;131.33;-0.0;0.0;0.0;-0.0;0.0;0.0;5160.0;1275.0;107.28;9738.0;0.0;0.0
2340;2613.31;1085.5;122.5;-0.0;0.0;0.0;-0.0;0.0;0.0;5160.0;850.0;10.69;9842.0;0.0;0.0
2341;2978.03;1048.65;118.35;-0.0;0.0;0.0;0.0;26.03;0.0;5160.0;595.0;0.0;9874.0;0.0;0.0
2342;3126.72;1091.79;123.21;0.0;0.0;0.0;19.52;23.72;0.0;5160.0;170.0;0.0;9648.0;0.0;0.0
2343;3017.3;1120.54;126.46;-0.0;0.0;-0.0;37.31;0.0;37.31;5160.0;0.0;16.39;9478.0;0.0;0.0
2344;2705.89;1218.49;137.51;0.0;0.0;0.0;0.0;41.89;0.0;5160.0;0.0;0.0;9180.0;0.0;0.0
2345;2091.49;1073.81;121.19;-0.0;0.0;-0.0;31.42;0.0;31.42;5160.0;425.0;27.09;8930.0;0.0;0.0
2346;1238.62;993.84;112.16;-0.0;0.0;-0.0;-0.0;0.0;0.0;5160.0;1275.0;78.38;8858.0;0.0;0.0
2347;305.8;795.25;89.75;-0.0;0.0;-0.0;-0.0;0.0;0.0;5160.0;1275.0;1449.2;9075.0;0.0;0.0
2348;8.42;609.24;68.76;0.0;0.0;-0.0;-0.0;0.0;0.0;5160.0;1275.0;2254.58;9376.0;0.0;0.0
2349;0.0;581.39;65.61;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;1788.0;8870.0;0.0;0.0
2350;0.0;470.86;53.14;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;1288.0;8247.0;0.0;0.0
2351;0.0;443.0;50.0;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;1475.0;8403.0;0.0;0.0
2352;0.0;402.57;45.43;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;1596.0;8479.0;0.0;0.0
2353;0.0;407.06;45.94;0.0;0.0;0.0;167.06;0.0;167.06;5160.0;1275.0;706.94;7762.0;0.0;0.0
2354;0.0;383.7;43.3;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;447.0;7309.0;0.0;0.0
2355;0.0;434.02;48.98;0.0;0.0;-0.0;0.0;0.0;-0.0;5160.0;1275.0;42.0;6960.0;0.0;0.0
2356;0.0;486.14;54.86;0.0;0.0;0.0;0.0;19.0;0.0;5160.0;850.0;0.0;6532.0;0.0;0.0
2357;0.0;456.48;51.52;-0.0;0.0;0.0;14.25;2.0;0.0;5160.0;680.0;0.0;6346.0;0.0;0.0
2358;0.0;496.02;55.98;-0.0;0.0;-0.0;15.75;0.0;15.75;5160.0;680.0;21.25;6429.0;0.0;0.0
2359;0.0;690.12;77.88;0.0;0.0;-0.0;0.0;25.0;0.0;5160.0;850.0;0.0;6753.0;0.0;0.0
2360;8.59;745.83;84.17;0.0;0.0;-0.0;18.75;43.59;0.0;5160.0;1105.0;0.0;7060.0;0.0;0.0
2361;150.28;824.9;93.1;-0.0;0.0;-0.0;51.44;0.0;17.72;5160.0;1275.0;0.0;7521.0;0.0;0.0
2362;762.84;934.53;105.47;-0.0;0.0;0.0;33.72;17.84;0.0;5160.0;1105.0;0.0;8050.0;0.0;0.0
2363;1379.7;1157.38;130.62;-0.0;0.0;0.0;47.1;250.7;0.0;5160.0;680.0;0.0;8257.0;0.0;0.0
2364;1763.27;1444.03;162.97;-0.0;0.0;0.0;235.12;1177.27;0.0;5160.0;1105.0;0.0;8458.0;0.0;0.0
2365;1927.86;1525.8;172.2;0.0;0.0;-0.0;1118.07;1179.86;0.0;5160.0;1190.0;0.0;8796.0;0.0;0.0
2366;2025.18;1608.47;181.53;-0.0;-0.0;0.0;2002.97;1200.0;0.0;5160.0;666.82;0.0;8442.0;0.0;0.0
2367;1955.05;1809.76;204.24;-0.0;-0.0;0.0;2902.97;1200.0;0.0;5160.0;231.95;0.0;8161.0;0.0;0.0
2368;1793.32;1804.37;203.63;-0.0;0.0;0.0;3802.97;1191.32;0.0;5160.0;85.0;0.0;7855.0;0.0;0.0
2369;1356.8;1568.94;177.06;-0.0;-0.0;0.0;4696.46;1200.0;0.0;5160.0;593.2;0.0;7656.0;0.0;0.0
2370;701.3;1568.04;176.96;-0.0;0.0;0.0;5596.46;1171.3;0.0;5160.0;1190.0;0.0;7625.0;0.0;0.0
2371;167.45;1354.17;152.83;-0.0;0.0;0.0;6474.93;282.45;0.0;5160.0;1275.0;0.0;7827.0;0.0;0.0
2372;18.61;1226.57;138.43;-0.0;0.0;-0.0;6686.77;0.0;465.39;5160.0;1275.0;0.0;8284.0;0.0;0.0
2373;0.0;1223.88;138.12;-0.0;0.0;-0.0;6221.38;0.0;245.0;5160.0;1275.0;0.0;8042.0;0.0;0.0
2374;0.0;1237.36;139.64;-0.0;0.0;0.0;5976.38;218.0;0.0;5160.0;1275.0;0.0;7594.0;0.0;0.0
2375;0.0;1258.02;141.98;-0.0;0.0;-0.0;6139.88;0.0;21.0;5160.0;1275.0;0.0;7856.0;0.0;0.0
2376;0.0;1312.84;148.16;-0.0;0.0;-0.0;6118.88;0.0;193.0;5160.0;1275.0;0.0;8089.0;0.0;0.0
2377;0.0;1293.97;146.03;-0.0;0.0;0.0;5925.88;361.0;0.0;5160.0;1275.0;0.0;7514.0;0.0;0.0
2378;0.0;1629.14;183.86;0.0;0.0;-0.0;6196.63;1164.0;0.0;5160.0;1275.0;0.0;7084.0;0.0;0.0
2379;0.0;1542.88;174.12;0.0;0.0;0.0;7069.63;1200.0;0.0;5160.0;1019.0;0.0;6696.0;0.0;0.0
