t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;H2_stock;hy_th_fatal;Load;Defailance;Exces
175;255.64;559.82;63.18;-0.0;0.0;0.0;-0.0;0.0;0.0;3870.0;0.0;1655.36;9.09147504e6;923.0;6404.0;0.0;0.0
176;1694.51;550.84;62.16;-0.0;0.0;0.0;0.0;0.0;-0.0;3870.0;0.0;546.49;9.08373504e6;938.0;6724.0;0.0;0.0
177;4389.67;613.74;69.26;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;0.0;68.33;9.07943504e6;945.0;7291.0;0.0;0.0
178;7829.82;708.09;79.91;0.0;0.0;-0.0;0.0;822.82;0.0;0.0;0.0;0.0;9.07943504e6;950.0;7795.0;0.0;0.0
179;9502.42;792.56;89.44;0.0;0.0;0.0;617.12;1200.0;0.0;0.0;0.0;0.0;9.08025364e6;951.0;8015.0;0.0;1169.42
180;11160.42;847.37;95.63;0.0;-0.0;0.0;1517.12;1200.0;0.0;0.0;0.0;0.0;9.08216913e6;951.0;8167.0;0.0;2736.42
181;11963.85;868.94;98.06;0.0;-0.0;0.0;2417.12;1200.0;0.0;0.0;0.0;0.0;9.08448393e6;950.0;8424.0;0.0;3306.85
182;12540.86;859.95;97.05;0.0;270.44;0.0;3317.12;1200.0;0.0;0.0;0.0;0.0;9.08725832e6;946.0;8064.0;0.0;3963.42
183;13278.56;801.54;90.46;229.87;5201.56;0.0;4217.12;1200.0;0.0;0.0;0.0;0.0;9.08725832e6;944.0;7769.0;0.0;0.0
184;12927.97;840.18;94.82;4651.2;5212.97;0.0;5117.12;1200.0;0.0;0.0;0.0;0.0;9.08725832e6;943.0;7450.0;0.0;0.0
185;12014.98;873.43;98.57;9082.22;4550.98;0.0;6017.12;1200.0;0.0;0.0;0.0;0.0;9.08725832e6;937.0;7236.0;0.0;0.0
186;9663.11;1013.61;114.39;12950.56;2411.11;0.0;6917.12;1200.0;0.0;0.0;0.0;0.0;9.08725832e6;931.0;7180.0;0.0;0.0
187;6748.84;1082.8;122.2;15000.0;0.0;0.0;7817.12;557.84;0.0;0.0;0.0;0.0;9.08725832e6;929.0;7396.0;0.0;0.0
188;3542.41;1058.54;119.46;15000.0;0.0;2693.59;8235.5;0.0;0.0;0.0;0.0;0.0;9.08725832e6;912.0;7414.0;0.0;0.0
189;1161.33;979.46;110.54;11831.07;0.0;1290.1;8235.5;0.0;580.58;3010.0;0.0;0.0;9.08123832e6;905.0;7132.0;0.0;0.0
190;160.69;1093.58;123.42;10313.31;0.0;564.31;7654.92;0.0;1200.0;3870.0;0.0;0.0;9.07349832e6;907.0;7012.0;0.0;0.0
191;0.0;960.59;108.41;9649.41;0.0;2727.0;6454.92;0.0;0.0;3870.0;0.0;0.0;9.06575832e6;907.0;7666.0;0.0;0.0
192;0.0;989.35;111.65;6441.18;0.0;1761.0;6454.92;0.0;1200.0;3870.0;0.0;0.0;9.05801832e6;894.0;7932.0;0.0;0.0
193;0.0;1062.13;119.87;4369.41;0.0;2289.0;5254.92;0.0;0.0;3870.0;0.0;0.0;9.05027832e6;894.0;7341.0;0.0;0.0
194;0.0;756.61;85.39;1676.47;0.0;1002.0;5254.92;0.0;1200.0;3870.0;0.0;0.0;9.04253832e6;890.0;6914.0;0.0;0.0
195;0.0;928.24;104.76;497.65;0.0;423.0;4054.92;0.0;1200.0;3870.0;0.0;0.0;9.03479832e6;888.0;6526.0;0.0;0.0
196;0.0;1026.19;115.81;-0.0;0.0;0.0;2854.92;0.0;1072.0;3870.0;0.0;0.0;9.02705832e6;888.0;6084.0;0.0;0.0
197;0.0;1077.41;121.59;-0.0;0.0;0.0;1782.92;0.0;792.0;3870.0;0.0;0.0;9.01931832e6;887.0;5861.0;0.0;0.0
198;0.0;1093.58;123.42;0.0;0.0;0.0;990.92;0.0;681.0;3870.0;0.0;0.0;9.01157832e6;892.0;5768.0;0.0;0.0
199;306.77;1116.05;125.95;-0.0;0.0;-0.0;309.92;0.0;304.23;3870.0;0.0;0.0;9.00383832e6;922.0;5723.0;0.0;0.0
200;1767.55;1134.02;127.98;0.0;0.0;-0.0;5.68;0.0;0.0;2858.45;0.0;0.0;8.99812143e6;938.0;5888.0;0.0;0.0
201;4703.74;1133.12;127.88;-0.0;0.0;0.0;5.68;0.0;0.0;377.26;0.0;0.0;8.9973669e6;945.0;6342.0;0.0;0.0
202;8363.01;1213.1;136.9;0.0;0.0;0.0;5.68;1200.0;0.0;0.0;0.0;0.0;8.99855131e6;950.0;6821.0;0.0;1692.01
203;11394.14;1329.01;149.99;0.0;0.0;0.0;905.68;1200.0;0.0;0.0;0.0;0.0;9.00173221e6;951.0;7129.0;0.0;4544.14
204;13234.74;1676.77;189.23;0.0;0.0;0.0;1805.68;1200.0;0.0;0.0;0.0;0.0;9.00628832e6;951.0;7392.0;0.0;6508.74
205;13519.59;1869.96;211.04;0.0;-0.0;0.0;2705.68;1200.0;0.0;0.0;0.0;0.0;9.01096544e6;950.0;7719.0;0.0;6681.59
206;13840.96;1932.87;218.13;0.0;-0.0;0.0;3605.68;1200.0;0.0;0.0;0.0;0.0;9.01618111e6;946.0;7341.0;0.0;7450.96
207;13921.31;1847.5;208.5;0.0;-0.0;0.0;4505.68;1200.0;0.0;0.0;0.0;0.0;9.02163502e6;944.0;6986.0;0.0;7791.31
208;13541.5;2093.71;236.29;0.0;4455.44;0.0;5405.68;1200.0;0.0;0.0;0.0;0.0;9.02411236e6;942.0;6677.0;0.0;3539.06
209;12153.75;2212.33;249.67;3787.13;6915.75;0.0;6305.68;1200.0;0.0;0.0;0.0;0.0;9.02411236e6;937.0;6500.0;0.0;0.0
210;9816.49;2481.9;280.1;9665.52;4866.49;0.0;7205.68;1200.0;0.0;0.0;0.0;0.0;9.02411236e6;931.0;6512.0;0.0;0.0
211;6617.37;2533.12;285.88;13802.04;1409.37;0.0;8105.68;1200.0;0.0;0.0;0.0;0.0;9.02411236e6;928.0;6827.0;0.0;0.0
212;3359.81;2512.46;283.54;15000.0;0.0;961.19;9005.68;0.0;0.0;0.0;0.0;0.0;9.02411236e6;912.0;7117.0;0.0;0.0
213;1051.77;2543.91;287.09;13869.19;0.0;3211.23;9005.68;0.0;0.0;0.0;0.0;0.0;9.02411236e6;905.0;7094.0;0.0;0.0
214;109.56;2394.74;270.26;10091.27;0.0;1716.44;9005.68;0.0;0.0;2580.0;0.0;0.0;9.01895236e6;906.0;7071.0;0.0;0.0
215;0.0;2071.25;233.75;8071.93;0.0;1515.0;9005.68;0.0;0.0;3870.0;0.0;0.0;9.01121236e6;907.0;7690.0;0.0;0.0
216;0.0;1862.78;210.22;6289.57;0.0;1946.0;9005.68;0.0;0.0;3870.0;0.0;0.0;9.00347236e6;894.0;7889.0;0.0;0.0
217;0.0;2499.87;282.13;4000.16;0.0;593.0;9005.68;0.0;0.0;3870.0;0.0;0.0;8.99573236e6;890.0;7245.0;0.0;0.0
218;0.0;2429.79;274.21;3302.51;0.0;266.0;9005.68;0.0;0.0;3870.0;0.0;0.0;8.98799236e6;890.0;6840.0;0.0;0.0
219;0.0;2166.5;244.5;2989.57;0.0;254.0;9005.68;0.0;0.0;3870.0;0.0;0.0;8.98025236e6;886.0;6535.0;0.0;0.0
220;0.0;1940.95;219.05;2690.75;0.0;179.0;9005.68;0.0;0.0;3870.0;0.0;0.0;8.97251236e6;886.0;6209.0;0.0;0.0
221;0.0;1799.87;203.13;2480.16;0.0;345.0;9005.68;0.0;0.0;3870.0;0.0;0.0;8.96477236e6;892.0;6218.0;0.0;0.0
222;0.0;1666.88;188.12;2074.28;0.0;899.0;9005.68;0.0;0.0;3870.0;0.0;0.0;8.95703236e6;901.0;6624.0;0.0;0.0
223;160.69;1639.93;185.07;1016.63;0.0;232.31;9005.68;0.0;1200.0;3870.0;0.0;0.0;8.94929236e6;938.0;7288.0;0.0;0.0
224;1314.71;1602.18;180.82;743.32;0.0;631.82;7805.68;0.0;464.47;3870.0;0.0;0.0;8.94155236e6;963.0;8064.0;0.0;0.0
225;3608.15;1444.93;163.07;0.0;0.0;-0.0;7341.22;0.0;104.85;3440.0;0.0;0.0;8.93467236e6;970.0;8761.0;0.0;0.0
226;6317.91;1099.87;124.13;0.0;0.0;-0.0;7236.36;0.0;0.0;1644.09;0.0;0.0;8.93138418e6;969.0;9186.0;0.0;0.0
227;9166.44;1063.93;120.07;0.0;0.0;-0.0;7236.36;926.44;0.0;0.0;0.0;0.0;8.93138418e6;966.0;9424.0;0.0;0.0
228;10766.0;904.88;102.12;0.0;464.28;0.0;7931.19;1200.0;0.0;0.0;0.0;0.0;8.93172418e6;965.0;9623.0;0.0;485.72
229;12774.59;830.3;93.7;394.64;2784.59;0.0;8831.19;1200.0;0.0;0.0;0.0;0.0;8.93172418e6;960.0;9714.0;0.0;0.0
230;13424.64;771.89;87.11;2761.54;3479.64;0.0;9731.19;1200.0;0.0;0.0;0.0;0.0;8.93172418e6;956.0;9604.0;0.0;0.0
231;13556.11;773.69;87.31;5719.23;3697.11;0.0;10631.19;1200.0;0.0;0.0;0.0;0.0;8.93172418e6;955.0;9520.0;0.0;0.0
232;13001.01;870.73;98.27;8861.77;3512.01;0.0;11531.19;1200.0;0.0;0.0;0.0;0.0;8.93172418e6;956.0;9258.0;0.0;0.0
233;12051.5;869.83;98.17;11846.98;2809.5;0.0;12431.19;1200.0;0.0;0.0;0.0;0.0;8.93172418e6;953.0;9010.0;0.0;0.0
234;9706.93;1130.43;127.57;14235.06;899.93;0.0;13331.19;1200.0;0.0;0.0;0.0;0.0;8.93172418e6;949.0;8865.0;0.0;0.0
235;6493.2;1246.34;140.66;15000.0;0.0;0.0;14231.19;0.0;0.0;1150.8;0.0;0.0;8.92942259e6;945.0;9031.0;0.0;0.0
236;3403.64;1339.8;151.2;15000.0;0.0;239.36;14231.19;0.0;0.0;3870.0;0.0;0.0;8.92168259e6;927.0;9004.0;0.0;0.0
237;978.73;1531.2;172.8;14718.39;0.0;1387.8;14231.19;0.0;566.47;3870.0;0.0;0.0;8.91394259e6;913.0;8507.0;0.0;0.0
238;124.17;1528.5;172.5;13085.69;0.0;1267.83;13664.72;0.0;1200.0;3870.0;0.0;0.0;8.90620259e6;906.0;8163.0;0.0;0.0
239;0.0;1515.02;170.98;11594.12;0.0;1851.0;12464.72;0.0;1200.0;3870.0;0.0;0.0;8.89846259e6;903.0;8607.0;0.0;0.0
240;0.0;1284.98;145.02;9416.47;0.0;2148.0;11264.72;0.0;1200.0;3870.0;0.0;0.0;8.89072259e6;892.0;8648.0;0.0;0.0
241;0.0;1329.01;149.99;6889.41;0.0;1432.0;10064.72;0.0;1200.0;3870.0;0.0;0.0;8.88298259e6;890.0;7981.0;0.0;0.0
242;0.0;1067.52;120.48;5204.71;0.0;1315.0;8864.72;0.0;1200.0;3870.0;0.0;0.0;8.87524259e6;889.0;7573.0;0.0;0.0
243;0.0;980.36;110.64;3657.65;0.0;1119.0;7664.72;0.0;1200.0;3870.0;0.0;0.0;8.86750259e6;886.0;7280.0;0.0;0.0
244;0.0;994.74;112.26;2341.18;0.0;750.0;6464.72;0.0;1200.0;3870.0;0.0;0.0;8.85976259e6;885.0;6927.0;0.0;0.0
245;0.0;1125.93;127.07;1458.82;0.0;530.0;5264.72;0.0;1200.0;3870.0;0.0;0.0;8.85202259e6;891.0;6853.0;0.0;0.0
246;0.0;1229.27;138.73;835.29;0.0;710.0;4064.72;0.0;1200.0;3870.0;0.0;0.0;8.84428259e6;901.0;7148.0;0.0;0.0
247;73.04;1224.78;138.22;0.0;0.0;-0.0;2864.72;0.0;1200.0;3870.0;0.0;1205.96;8.83654259e6;938.0;7712.0;0.0;0.0
248;1424.27;1116.05;125.95;0.0;0.0;-0.0;1664.72;0.0;1200.0;3870.0;0.0;747.73;8.82880259e6;962.0;8484.0;0.0;0.0
249;3754.22;930.04;104.96;0.0;0.0;-0.0;464.72;0.0;464.72;3870.0;0.0;5.05;8.82106259e6;969.0;9129.0;0.0;0.0
250;6142.61;724.26;81.74;0.0;0.0;-0.0;-0.0;0.0;0.0;2580.0;0.0;25.39;8.81590259e6;967.0;9554.0;0.0;0.0
251;8202.32;713.48;80.52;0.0;0.0;0.0;-0.0;0.0;0.0;801.68;0.0;0.0;8.81429923e6;965.0;9798.0;0.0;0.0
252;9370.95;859.05;96.95;-0.0;0.0;0.0;0.0;305.95;0.0;0.0;0.0;0.0;8.81429923e6;964.0;10021.0;0.0;0.0
253;10364.29;823.11;92.89;-0.0;0.0;0.0;229.46;1181.29;0.0;0.0;0.0;0.0;8.81429923e6;959.0;10099.0;0.0;0.0
254;10955.91;936.33;105.67;-0.0;812.91;0.0;1115.43;1200.0;0.0;0.0;0.0;0.0;8.81429923e6;955.0;9985.0;0.0;0.0
255;11306.5;969.58;109.42;690.97;1224.5;0.0;2015.43;1200.0;0.0;0.0;0.0;0.0;8.81429923e6;955.0;9961.0;0.0;0.0
256;10882.87;1155.59;130.41;1731.79;1244.87;0.0;2915.43;1200.0;0.0;0.0;0.0;0.0;8.81429923e6;955.0;9724.0;0.0;0.0
257;10123.26;1397.31;157.69;2789.93;965.26;0.0;3815.43;1200.0;0.0;0.0;0.0;0.0;8.81429923e6;952.0;9513.0;0.0;0.0
258;8034.33;1540.18;173.82;3610.4;0.0;0.0;4715.43;405.33;0.0;0.0;0.0;0.0;8.81429923e6;948.0;9343.0;0.0;0.0
259;5083.54;1628.24;183.76;3610.4;0.0;0.0;5019.43;0.0;0.0;2523.46;0.0;0.0;8.80925231e6;944.0;9419.0;0.0;0.0
260;2921.58;1748.65;197.35;3610.4;0.0;0.0;5019.43;0.0;564.42;3870.0;0.0;0.0;8.80151231e6;926.0;9302.0;0.0;0.0
261;891.08;1781.0;201.0;3610.4;0.0;826.92;4455.01;0.0;1200.0;3870.0;0.0;0.0;8.79377231e6;912.0;8770.0;0.0;0.0
262;94.95;1530.3;172.7;2637.55;0.0;1573.05;3255.01;0.0;1200.0;3870.0;0.0;0.0;8.78603231e6;905.0;8441.0;0.0;0.0
263;0.0;1582.42;178.58;786.91;0.0;668.87;2055.01;0.0;1200.0;3870.0;0.0;1386.13;8.77829231e6;902.0;8886.0;0.0;0.0
264;0.0;1229.27;138.73;0.0;0.0;-0.0;855.01;0.0;855.01;3870.0;0.0;2793.99;8.77055231e6;891.0;8887.0;0.0;0.0
265;0.0;1298.46;146.54;0.0;0.0;-0.0;-0.0;0.0;0.0;3870.0;0.0;2779.0;8.76281231e6;888.0;8094.0;0.0;0.0
266;0.0;1025.29;115.71;0.0;0.0;-0.0;0.0;0.0;-0.0;3870.0;0.0;2671.0;8.75507231e6;887.0;7682.0;0.0;0.0
267;0.0;843.78;95.22;0.0;0.0;-0.0;0.0;0.0;-0.0;3870.0;0.0;2576.0;8.74733231e6;884.0;7385.0;0.0;0.0
268;0.0;684.72;77.28;0.0;0.0;-0.0;-0.0;0.0;0.0;3870.0;0.0;2400.0;8.73959231e6;883.0;7032.0;0.0;0.0
269;0.0;513.09;57.91;0.0;0.0;-0.0;-0.0;0.0;0.0;3870.0;0.0;2517.0;8.73185231e6;889.0;6958.0;0.0;0.0
270;0.0;425.93;48.07;0.0;0.0;-0.0;-0.0;0.0;0.0;3870.0;0.0;2899.0;8.72411231e6;898.0;7243.0;0.0;0.0
271;109.56;451.09;50.91;0.0;0.0;-0.0;-0.0;0.0;0.0;3870.0;0.0;3315.44;8.71637231e6;935.0;7797.0;0.0;0.0
272;1080.98;696.41;78.59;0.0;0.0;-0.0;-0.0;0.0;0.0;3870.0;0.0;2855.02;8.70863231e6;959.0;8581.0;0.0;0.0
273;3483.98;709.89;80.11;0.0;0.0;-0.0;-0.0;0.0;0.0;3870.0;0.0;1083.02;8.70089231e6;966.0;9227.0;0.0;0.0
274;5967.32;762.0;86.0;0.0;0.0;0.0;-0.0;0.0;0.0;2850.68;0.0;0.0;8.69519095e6;964.0;9666.0;0.0;0.0
275;8443.35;877.02;98.98;-0.0;0.0;-0.0;0.0;0.0;-0.0;430.0;0.0;77.65;8.69433095e6;962.0;9927.0;0.0;0.0
276;9758.06;848.27;95.73;-0.0;0.0;0.0;0.0;547.06;0.0;0.0;0.0;0.0;8.69433095e6;961.0;10155.0;0.0;0.0
277;10159.78;930.04;104.96;-0.0;0.0;0.0;410.3;963.78;0.0;0.0;0.0;0.0;8.69433095e6;956.0;10231.0;0.0;0.0
278;10722.18;1051.35;118.65;0.0;578.18;0.0;1133.13;1200.0;0.0;0.0;0.0;0.0;8.69433095e6;952.0;10114.0;0.0;0.0
279;11861.6;1222.08;137.92;491.45;1924.6;0.0;2033.13;1200.0;0.0;0.0;0.0;0.0;8.69433095e6;951.0;10097.0;0.0;0.0
280;11481.79;1338.0;151.0;2127.36;1911.79;0.0;2933.13;1200.0;0.0;0.0;0.0;0.0;8.69433095e6;952.0;9859.0;0.0;0.0
281;10955.91;1317.33;148.67;3752.38;1579.91;0.0;3833.13;1200.0;0.0;0.0;0.0;0.0;8.69433095e6;949.0;9642.0;0.0;0.0
282;8830.46;1370.35;154.65;5095.3;0.0;0.0;4733.13;895.46;0.0;0.0;0.0;0.0;8.69433095e6;945.0;9460.0;0.0;0.0
283;6003.84;1280.49;144.51;5095.3;0.0;0.0;5404.73;0.0;0.0;2080.16;0.0;0.0;8.69017062e6;941.0;9509.0;0.0;0.0
284;3250.25;1665.98;188.02;5095.3;0.0;0.0;5404.73;0.0;399.75;3870.0;0.0;0.0;8.68243062e6;923.0;9374.0;0.0;0.0
285;971.42;1726.19;194.81;5095.3;0.0;868.58;5004.98;0.0;1200.0;3870.0;0.0;0.0;8.67469062e6;910.0;8831.0;0.0;0.0
286;102.26;1575.23;177.77;4073.45;0.0;1572.74;3804.98;0.0;1200.0;3870.0;0.0;0.0;8.66695062e6;903.0;8498.0;0.0;0.0
287;0.0;1527.6;172.4;2223.16;0.0;1889.69;2604.98;0.0;1200.0;3870.0;0.0;280.31;8.65921062e6;900.0;8940.0;0.0;0.0
288;0.0;1397.31;157.69;0.0;0.0;-0.0;1404.98;0.0;1200.0;3870.0;0.0;2301.0;8.65147062e6;889.0;8926.0;0.0;0.0
289;0.0;1382.03;155.97;0.0;0.0;-0.0;204.98;0.0;204.98;3870.0;0.0;2410.02;8.64373062e6;890.0;8023.0;0.0;0.0
290;0.0;1205.91;136.09;0.0;0.0;-0.0;0.0;0.0;-0.0;3870.0;0.0;2318.0;8.63599062e6;889.0;7530.0;0.0;0.0
291;0.0;1148.4;129.6;0.0;0.0;-0.0;0.0;0.0;-0.0;3870.0;0.0;2030.0;8.62825062e6;885.0;7178.0;0.0;0.0
292;0.0;1064.83;120.17;0.0;0.0;-0.0;0.0;0.0;-0.0;3870.0;0.0;1719.0;8.62051062e6;885.0;6774.0;0.0;0.0
293;0.0;1060.34;119.66;0.0;0.0;-0.0;0.0;0.0;-0.0;3870.0;0.0;1570.0;8.61277062e6;890.0;6620.0;0.0;0.0
294;0.0;1043.26;117.74;0.0;0.0;-0.0;0.0;0.0;-0.0;3870.0;0.0;1673.0;8.60503062e6;901.0;6704.0;0.0;0.0
295;153.38;1051.35;118.65;0.0;0.0;-0.0;0.0;0.0;-0.0;3870.0;0.0;1653.62;8.59729062e6;937.0;6847.0;0.0;0.0
296;1380.44;1077.41;121.59;0.0;0.0;-0.0;0.0;0.0;-0.0;3870.0;0.0;823.56;8.58955062e6;961.0;7273.0;0.0;0.0
297;4272.8;1011.81;114.19;0.0;0.0;-0.0;0.0;0.0;-0.0;2464.2;0.0;0.0;8.58462223e6;969.0;7863.0;0.0;0.0
298;7581.49;1070.22;120.78;0.0;0.0;-0.0;0.0;309.49;0.0;0.0;0.0;0.0;8.58462223e6;967.0;8463.0;0.0;0.0
299;10393.5;1311.94;148.06;0.0;0.0;0.0;232.12;1200.0;0.0;0.0;0.0;0.0;8.58594418e6;965.0;8765.0;0.0;1888.5
300;12372.87;1565.34;176.66;0.0;-0.0;0.0;1132.12;1200.0;0.0;0.0;0.0;0.0;8.58870839e6;964.0;8966.0;0.0;3948.87
301;12475.13;1766.63;199.37;0.0;-0.0;0.0;2032.12;1200.0;0.0;0.0;0.0;0.0;8.59154278e6;959.0;9192.0;0.0;4049.13
302;13366.21;1683.96;190.04;0.0;-0.0;0.0;2932.12;1200.0;0.0;0.0;0.0;0.0;8.59511293e6;954.0;8940.0;0.0;5100.21
303;14074.69;1878.05;211.95;0.0;3725.56;0.0;3832.12;1200.0;0.0;0.0;0.0;0.0;8.59681402e6;954.0;8809.0;0.0;2430.13
304;13599.93;1909.5;215.5;3166.73;5975.93;0.0;4732.12;1200.0;0.0;0.0;0.0;0.0;8.59681402e6;954.0;8549.0;0.0;0.0
305;12343.66;2007.45;226.55;8246.27;5053.66;0.0;5632.12;1200.0;0.0;0.0;0.0;0.0;8.59681402e6;951.0;8324.0;0.0;0.0
306;10072.13;1977.79;223.21;12541.88;2872.13;0.0;6532.12;1200.0;0.0;0.0;0.0;0.0;8.59681402e6;948.0;8201.0;0.0;0.0
307;7011.78;2177.28;245.72;14983.19;19.78;0.0;7432.12;1200.0;0.0;0.0;0.0;0.0;8.59681402e6;944.0;8215.0;0.0;0.0
308;3564.32;2186.27;246.73;15000.0;0.0;918.68;8332.12;0.0;1200.0;0.0;0.0;0.0;8.59681402e6;925.0;8116.0;0.0;0.0
309;1088.29;2024.52;228.48;13919.2;0.0;3186.71;7132.12;0.0;1200.0;0.0;0.0;0.0;8.59681402e6;912.0;7728.0;0.0;0.0
310;94.95;1999.36;225.64;10170.13;0.0;4844.23;5932.12;0.0;0.0;491.82;0.0;0.0;8.59583038e6;905.0;7656.0;0.0;0.0
311;0.0;1979.59;223.41;4471.04;0.0;1018.0;5932.12;0.0;1200.0;3870.0;0.0;0.0;8.58809038e6;902.0;8291.0;0.0;0.0
312;0.0;2009.25;226.75;3273.39;0.0;1084.0;4732.12;0.0;1200.0;3870.0;0.0;0.0;8.58035038e6;891.0;8390.0;0.0;0.0
313;0.0;2197.95;248.05;1998.09;0.0;1346.0;3532.12;0.0;0.0;3870.0;0.0;0.0;8.57261038e6;890.0;7662.0;0.0;0.0
314;0.0;1939.16;218.84;414.56;0.0;352.38;3532.12;0.0;837.62;3870.0;0.0;0.0;8.56487038e6;889.0;7218.0;0.0;0.0
315;0.0;1795.38;202.62;0.0;0.0;-0.0;2694.5;0.0;975.0;3870.0;0.0;0.0;8.55713038e6;886.0;6843.0;0.0;0.0
316;0.0;1807.06;203.94;-0.0;0.0;0.0;1719.5;0.0;528.0;3870.0;0.0;0.0;8.54939038e6;885.0;6409.0;0.0;0.0
317;0.0;1728.89;195.11;-0.0;0.0;0.0;1191.5;0.0;383.0;3870.0;0.0;0.0;8.54165038e6;891.0;6177.0;0.0;0.0
318;0.0;1571.63;177.37;-0.0;0.0;0.0;808.5;0.0;447.0;3870.0;0.0;0.0;8.53391038e6;901.0;6066.0;0.0;0.0
319;219.12;1384.73;156.27;-0.0;0.0;0.0;361.5;0.0;328.88;3870.0;0.0;0.0;8.52617038e6;937.0;5959.0;0.0;0.0
320;1643.39;1322.72;149.28;0.0;0.0;-0.0;32.61;0.0;32.61;3010.0;0.0;0.0;8.52015038e6;961.0;6158.0;0.0;0.0
321;4820.6;1428.76;161.24;-0.0;0.0;0.0;0.0;87.6;0.0;302.0;0.0;0.0;8.51954638e6;969.0;6625.0;0.0;0.0
322;8969.24;1429.66;161.34;0.0;0.0;0.0;65.7;1200.0;0.0;0.0;0.0;0.0;8.52109424e6;967.0;7149.0;0.0;2211.24
323;12409.39;1383.83;156.17;0.0;0.0;0.0;965.7;1200.0;0.0;0.0;0.0;0.0;8.52475342e6;965.0;7522.0;0.0;5227.39
324;14717.44;1417.08;159.92;0.0;0.0;0.0;1865.7;1200.0;0.0;0.0;0.0;0.0;8.52987002e6;964.0;7785.0;0.0;7309.44
325;16061.36;1417.08;159.92;0.0;0.0;0.0;2765.7;1200.0;0.0;0.0;0.0;0.0;8.53568797e6;959.0;8127.0;0.0;8311.36
326;16828.27;1351.48;152.52;0.0;0.0;0.0;3665.7;1200.0;0.0;0.0;0.0;0.0;8.54223246e6;955.0;7783.0;0.0;9349.27
327;16930.53;1431.45;161.55;0.0;0.0;0.0;4565.7;1200.0;0.0;0.0;0.0;0.0;8.54909913e6;955.0;7514.0;0.0;9809.53
328;16185.53;1588.71;179.29;0.0;2803.42;0.0;5465.7;1200.0;0.0;0.0;0.0;0.0;8.55379551e6;955.0;7241.0;0.0;6709.1
329;14783.17;1580.62;178.38;2382.91;7500.0;0.0;6365.7;1200.0;0.0;0.0;0.0;0.0;8.55433393e6;951.0;7073.0;0.0;769.17
330;12161.06;1566.24;176.76;8757.91;5650.06;0.0;7265.7;1200.0;0.0;0.0;0.0;0.0;8.55433393e6;948.0;7054.0;0.0;0.0
331;8304.58;1630.04;183.96;13560.46;1693.58;0.0;8165.7;1200.0;0.0;0.0;0.0;0.0;8.55433393e6;944.0;7225.0;0.0;0.0
332;4287.41;1571.63;177.37;15000.0;0.0;252.42;9065.7;0.0;0.0;1114.17;0.0;0.0;8.55210559e6;925.0;7403.0;0.0;0.0
333;1292.8;1570.73;177.27;14703.03;0.0;417.2;9065.7;0.0;0.0;3870.0;0.0;0.0;8.54436559e6;912.0;7328.0;0.0;0.0
334;102.26;1657.0;187.0;14212.21;0.0;317.74;9065.7;0.0;1200.0;3870.0;0.0;0.0;8.53662559e6;905.0;7334.0;0.0;0.0
335;0.0;1760.34;198.66;13838.39;0.0;902.0;7865.7;0.0;1200.0;3870.0;0.0;0.0;8.52888559e6;902.0;7931.0;0.0;0.0
336;0.0;1508.73;170.27;12777.21;0.0;2478.36;6665.7;0.0;37.64;3870.0;0.0;0.0;8.52114559e6;891.0;8065.0;0.0;0.0
337;0.0;1471.89;166.11;0.0;0.0;0.0;0.0;0.0;0.0;3870.0;0.0;2414.0;8.46739291e6;893.0;7922.0;0.0;0.0
338;0.0;1056.74;119.26;0.0;0.0;0.0;0.0;0.0;0.0;3870.0;0.0;2379.0;8.45965291e6;889.0;7425.0;0.0;0.0
339;0.0;849.17;95.83;0.0;0.0;0.0;0.0;0.0;0.0;3870.0;0.0;2251.0;8.45191291e6;888.0;7066.0;0.0;0.0
340;0.0;816.82;92.18;0.0;0.0;0.0;0.0;0.0;0.0;3870.0;0.0;1872.0;8.44417291e6;887.0;6651.0;0.0;0.0
341;0.0;778.18;87.82;0.0;0.0;0.0;0.0;0.0;0.0;3870.0;0.0;1748.0;8.43643291e6;886.0;6484.0;0.0;0.0
342;0.0;725.16;81.84;0.0;0.0;0.0;0.0;0.0;0.0;3870.0;0.0;1892.0;8.42869291e6;891.0;6569.0;0.0;0.0
343;233.73;706.29;79.71;0.0;0.0;0.0;0.0;0.0;0.0;3870.0;0.0;1826.27;8.42095291e6;922.0;6716.0;0.0;0.0
344;1752.96;772.79;87.21;0.0;0.0;0.0;0.0;0.0;0.0;3870.0;0.0;628.04;8.41321291e6;937.0;7111.0;0.0;0.0
345;4995.94;720.67;81.33;0.0;0.0;0.0;0.0;0.0;0.0;1888.06;0.0;0.0;8.40943678e6;944.0;7686.0;0.0;0.0
346;9385.64;781.77;88.23;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;8.41000353e6;949.0;8246.0;0.0;809.64
347;13198.33;778.18;87.82;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;8.41305786e6;950.0;8501.0;0.0;4363.33
348;15542.91;733.25;82.75;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;8.4175994e6;950.0;8671.0;0.0;6487.91
