t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;Load
234;17799.02;1377.56;127.57;-0.0;-0.0;0.0;16370.67;1200.0;0.0;0.0;0.0;0.0;8865.0
235;11906.19;1518.82;140.66;-0.0;-0.0;0.0;17270.67;1200.0;0.0;0.0;0.0;0.0;9031.0
236;6241.04;1632.7;151.2;-0.0;0.0;-0.0;18170.67;1170.94;0.0;2150.0;0.0;0.0;9004.0
237;1794.63;1865.94;172.8;-0.0;0.0;-0.0;19048.88;0.0;813.62;3010.0;850.0;0.0;8507.0
238;227.68;1862.66;172.5;-0.0;0.0;-0.0;18235.26;0.0;1200.0;3010.0;850.0;840.16;8163.0
239;0.0;1846.23;170.98;-0.0;0.0;-0.0;17035.26;0.0;1200.0;3010.0;850.0;1529.79;8607.0
240;0.0;1565.9;145.02;-0.0;0.0;-0.0;15835.26;0.0;1200.0;3010.0;850.0;1877.08;8648.0
241;0.0;1619.56;149.99;-0.0;0.0;-0.0;14635.26;0.0;1200.0;3010.0;850.0;1151.45;7981.0
242;0.0;1300.91;120.48;0.0;0.0;-0.0;13435.26;0.0;1200.0;3010.0;850.0;1091.62;7573.0
243;0.0;1194.69;110.64;0.0;0.0;-0.0;12235.26;0.0;1200.0;3010.0;850.0;914.67;7280.0
244;0.0;1212.21;112.26;0.0;0.0;-0.0;11035.26;0.0;1200.0;3010.0;850.0;542.53;6927.0
245;0.0;1372.08;127.07;0.0;0.0;-0.0;9835.26;0.0;1200.0;3010.0;850.0;293.85;6853.0
246;0.0;1498.01;138.73;-0.0;0.0;0.0;8635.26;0.0;1200.0;3010.0;850.0;451.26;7148.0
247;133.93;1492.54;138.22;0.0;0.0;-0.0;7435.26;0.0;1200.0;3010.0;850.0;887.31;7712.0
248;2611.59;1360.04;125.95;0.0;0.0;-0.0;6235.26;0.0;526.42;3010.0;850.0;0.0;8484.0
249;6883.89;1133.36;104.96;0.0;0.0;-0.0;5708.85;1143.22;0.0;2150.0;0.0;0.0;9129.0
250;11263.33;882.6;81.74;0.0;0.0;0.0;6566.26;1200.0;0.0;0.0;0.0;0.0;9554.0
251;15040.1;869.46;80.52;-0.0;-0.0;0.0;7466.26;1200.0;0.0;0.0;0.0;0.0;9798.0
252;17182.95;1046.86;96.95;0.0;0.0;0.0;8366.26;1200.0;0.0;0.0;0.0;0.0;10021.0
253;19004.37;1003.05;92.89;-0.0;0.0;0.0;9266.26;1200.0;0.0;0.0;0.0;0.0;10099.0
254;20089.18;1141.03;105.67;-0.0;0.0;0.0;10166.26;1200.0;0.0;0.0;0.0;0.0;9985.0
255;20732.04;1181.55;109.42;-0.0;0.0;0.0;11066.26;1200.0;0.0;0.0;0.0;0.0;9961.0
256;19955.25;1408.22;130.41;-0.0;0.0;0.0;11966.26;1200.0;0.0;0.0;0.0;0.0;9724.0
257;18562.4;1702.78;157.69;-0.0;0.0;0.0;12866.26;1200.0;0.0;0.0;0.0;0.0;9513.0
258;14732.07;1876.9;173.82;-0.0;0.0;0.0;13766.26;1200.0;0.0;0.0;0.0;0.0;9343.0
259;9321.38;1984.21;183.76;-0.0;-0.0;0.0;14666.26;1200.0;0.0;0.0;0.0;0.0;9419.0
260;5357.12;2130.94;197.35;-0.0;0.0;0.0;15566.26;963.4;0.0;2580.0;0.0;0.0;9302.0
261;1633.92;2170.37;201.0;-0.0;0.0;0.0;16288.81;0.0;904.72;3010.0;850.0;0.0;8770.0
262;174.11;1864.85;172.7;-0.0;0.0;-0.0;15384.09;0.0;1200.0;3010.0;850.0;1169.34;8441.0
263;0.0;1928.36;178.58;-0.0;0.0;-0.0;14184.09;0.0;1200.0;3010.0;850.0;1719.05;8886.0
264;0.0;1498.01;138.73;-0.0;0.0;-0.0;12984.09;0.0;1200.0;3010.0;850.0;2190.26;8887.0
265;0.0;1582.33;146.54;-0.0;0.0;-0.0;11784.09;0.0;1200.0;3010.0;850.0;1305.13;8094.0
266;0.0;1249.44;115.71;0.0;0.0;-0.0;10584.09;0.0;1200.0;3010.0;850.0;1256.85;7682.0
267;0.0;1028.24;95.22;0.0;0.0;-0.0;9384.09;0.0;1200.0;3010.0;850.0;1201.53;7385.0
268;0.0;834.42;77.28;0.0;0.0;-0.0;8184.09;0.0;1200.0;3010.0;850.0;1060.31;7032.0
269;0.0;625.27;57.91;0.0;0.0;-0.0;6984.09;0.0;1200.0;3010.0;850.0;1214.83;6958.0
270;0.0;519.05;48.07;0.0;0.0;-0.0;5784.09;0.0;1200.0;3010.0;850.0;1615.88;7243.0
271;200.89;549.71;50.91;0.0;0.0;-0.0;4584.09;0.0;1200.0;3010.0;850.0;1935.49;7797.0
272;1982.13;848.65;78.59;-0.0;0.0;0.0;3384.09;0.0;1200.0;3010.0;850.0;611.62;8581.0
273;6388.36;865.08;80.11;-0.0;0.0;0.0;2184.09;1116.55;0.0;3010.0;0.0;0.0;9227.0
274;10941.91;928.59;86.0;-0.0;-0.0;0.0;3021.51;1200.0;0.0;0.0;0.0;0.0;9666.0
275;15482.06;1068.76;98.98;0.0;0.0;0.0;3921.51;1200.0;0.0;0.0;0.0;0.0;9927.0
276;17892.77;1033.72;95.73;-0.0;0.0;0.0;4821.51;1200.0;0.0;0.0;0.0;0.0;10155.0
277;18629.37;1133.36;104.96;-0.0;0.0;0.0;5721.51;1200.0;0.0;0.0;0.0;0.0;10231.0
278;19660.61;1281.19;118.65;-0.0;0.0;0.0;6621.51;1200.0;0.0;0.0;0.0;0.0;10114.0
279;21749.89;1489.25;137.92;-0.0;0.0;0.0;7521.51;1200.0;0.0;0.0;0.0;0.0;10097.0
280;21053.46;1630.51;151.0;-0.0;0.0;0.0;8421.51;1200.0;0.0;0.0;0.0;0.0;9859.0
281;20089.18;1605.33;148.67;-0.0;0.0;0.0;9321.51;1200.0;0.0;0.0;0.0;0.0;9642.0
282;16191.88;1669.93;154.65;-0.0;-0.0;0.0;10221.51;1200.0;0.0;0.0;0.0;0.0;9460.0
283;11008.87;1560.43;144.51;-0.0;-0.0;0.0;11121.51;1200.0;0.0;151.0;0.0;0.0;9509.0
284;5959.79;2030.2;188.02;-0.0;0.0;-0.0;12021.51;1200.0;0.0;2395.99;0.0;0.0;9374.0
285;1781.24;2103.57;194.81;-0.0;0.0;-0.0;12921.51;0.0;891.38;3010.0;850.0;0.0;8831.0
286;187.5;1919.6;177.77;-0.0;0.0;-0.0;12030.13;0.0;1200.0;3010.0;850.0;1153.13;8498.0
287;0.0;1861.56;172.4;-0.0;0.0;-0.0;10830.13;0.0;1200.0;3010.0;850.0;1846.04;8940.0
288;0.0;1702.78;157.69;-0.0;0.0;-0.0;9630.13;0.0;1200.0;3010.0;850.0;2005.52;8926.0
289;0.0;1684.17;155.97;-0.0;0.0;-0.0;8430.13;0.0;1200.0;3010.0;850.0;1122.86;8023.0
290;0.0;1469.54;136.09;-0.0;0.0;0.0;7230.13;0.0;1200.0;3010.0;850.0;864.37;7530.0
291;0.0;1399.46;129.6;-0.0;0.0;0.0;6030.13;0.0;1200.0;3010.0;850.0;588.94;7178.0
292;0.0;1297.62;120.17;-0.0;0.0;0.0;4830.13;0.0;1200.0;3010.0;850.0;296.21;6774.0
293;0.0;1292.14;119.66;-0.0;0.0;0.0;3630.13;0.0;1200.0;3010.0;850.0;148.19;6620.0
294;0.0;1271.34;117.74;-0.0;0.0;0.0;2430.13;0.0;1200.0;3010.0;850.0;254.92;6704.0
295;281.25;1281.19;118.65;-0.0;0.0;0.0;1230.13;0.0;1200.0;3010.0;850.0;105.91;6847.0
296;2531.24;1312.95;121.59;0.0;0.0;-0.0;30.13;0.0;30.13;3010.0;255.0;12.09;7273.0
297;7834.78;1233.01;114.19;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;7863.0
298;13901.71;1304.19;120.78;-0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;8463.0
299;19057.94;1598.76;148.06;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;8765.0
300;22687.38;1907.56;176.66;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;8966.0
301;22874.88;2152.84;199.37;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;9192.0
302;24508.8;2052.1;190.04;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;8940.0
303;25807.9;2288.63;211.95;-0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;8809.0
304;24937.37;2326.96;215.5;-0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;8549.0
305;22633.81;2446.32;226.55;-0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;8324.0
306;18468.65;2410.18;223.21;-0.0;0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;8201.0
307;12857.08;2653.28;245.72;-0.0;0.0;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;8215.0
308;6535.68;2664.23;246.73;-0.0;-0.0;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;8116.0
309;1995.53;2467.12;228.48;-0.0;0.0;-0.0;10800.0;0.0;26.88;3010.0;0.0;0.0;7728.0
310;174.11;2436.46;225.64;-0.0;0.0;0.0;10773.12;0.0;1129.79;3010.0;680.0;0.0;7656.0
311;0.0;2412.37;223.41;-0.0;0.0;-0.0;9643.33;0.0;1200.0;3010.0;850.0;595.22;8291.0
312;0.0;2448.51;226.75;0.0;0.0;0.0;8443.33;0.0;1200.0;3010.0;850.0;654.74;8390.0
313;0.0;2678.46;248.05;0.0;0.0;0.0;7243.33;0.0;1130.49;3010.0;595.0;0.0;7662.0
314;0.0;2363.09;218.84;-0.0;0.0;-0.0;6112.84;0.0;1200.0;3010.0;425.0;1.06;7218.0
315;0.0;2187.89;202.62;-0.0;0.0;0.0;4912.84;0.0;1187.5;3010.0;255.0;0.0;6843.0
316;0.0;2202.12;203.94;0.0;0.0;0.0;3725.35;0.0;992.94;3010.0;0.0;0.0;6409.0
317;0.0;2106.85;195.11;-0.0;0.0;-0.0;2732.41;0.0;865.03;3010.0;0.0;0.0;6177.0
318;0.0;1915.22;177.37;-0.0;0.0;-0.0;1867.38;0.0;623.41;3010.0;340.0;0.0;6066.0
319;401.78;1687.45;156.27;0.0;0.0;-0.0;1243.96;0.0;23.49;3010.0;680.0;0.0;5959.0
320;3013.38;1611.9;149.28;0.0;0.0;-0.0;1220.48;0.0;93.45;1290.0;0.0;0.0;6158.0
321;8839.24;1741.11;161.24;0.0;0.0;0.0;1127.03;1200.0;0.0;0.0;0.0;0.0;6625.0
322;16446.34;1742.21;161.34;-0.0;0.0;0.0;2027.03;1200.0;0.0;0.0;0.0;0.0;7149.0
323;22754.35;1686.36;156.17;-0.0;0.0;0.0;2927.03;1200.0;0.0;0.0;0.0;0.0;7522.0
324;26986.47;1726.88;159.92;-0.0;-0.0;0.0;3827.03;1200.0;0.0;0.0;0.0;0.0;7785.0
325;29450.74;1726.88;159.92;-0.0;-0.0;0.0;4727.03;1200.0;0.0;0.0;0.0;0.0;8127.0
326;30856.98;1646.94;152.52;0.0;0.0;0.0;5627.03;1200.0;0.0;0.0;0.0;0.0;7783.0
327;31044.48;1744.4;161.55;-0.0;0.0;0.0;6527.03;1200.0;0.0;0.0;0.0;0.0;7514.0
328;29678.42;1936.03;179.29;-0.0;0.0;0.0;7427.03;1200.0;0.0;0.0;0.0;0.0;7241.0
329;27107.0;1926.17;178.38;-0.0;0.0;0.0;8327.03;1200.0;0.0;0.0;0.0;0.0;7073.0
330;22298.99;1908.65;176.76;-0.0;0.0;0.0;9227.03;1200.0;0.0;0.0;0.0;0.0;7054.0
331;15227.6;1986.4;183.96;-0.0;-0.0;0.0;10127.03;1200.0;0.0;0.0;0.0;0.0;7225.0
332;7861.57;1915.22;177.37;-0.0;-0.0;0.0;11027.03;1200.0;0.0;151.0;0.0;0.0;7403.0
333;2370.52;1914.13;177.27;-0.0;0.0;-0.0;11927.03;143.92;0.0;3010.0;0.0;0.0;7328.0
334;187.5;2019.25;187.0;-0.0;0.0;-0.0;12034.96;0.0;1080.25;3010.0;850.0;0.0;7334.0
335;0.0;2145.18;198.66;-0.0;0.0;-0.0;10954.71;0.0;1200.0;3010.0;850.0;527.16;7931.0
336;0.0;1838.57;170.27;0.0;0.0;-0.0;9754.71;0.0;1200.0;3010.0;850.0;996.16;8065.0
337;0.0;1471.89;166.11;0.0;0.0;0.0;0.0;0.0;0.0;3010.0;850.0;2424.0;7922.0
338;0.0;1056.74;119.26;0.0;0.0;-0.0;0.0;0.0;0.0;3440.0;850.0;1959.0;7425.0
339;0.0;849.17;95.83;-0.0;0.0;0.0;-0.0;0.0;-0.0;3440.0;850.0;1831.0;7066.0
340;0.0;816.82;92.18;-0.0;0.0;0.0;-0.0;0.0;0.0;3440.0;850.0;1452.0;6651.0
341;0.0;778.18;87.82;-0.0;0.0;0.0;-0.0;0.0;0.0;3440.0;850.0;1328.0;6484.0
342;0.0;725.16;81.84;-0.0;0.0;0.0;0.0;0.0;-0.0;3440.0;850.0;1472.0;6569.0
343;425.34;706.29;79.71;-0.0;0.0;0.0;-0.0;0.0;0.0;3440.0;850.0;1214.66;6716.0
344;3190.04;772.79;87.21;0.0;-0.0;0.0;0.0;1200.0;0.0;3440.0;820.96;0.0;7111.0
345;9091.63;720.67;81.33;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;7686.0
346;17080.03;781.77;88.23;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;8246.0
347;24018.38;778.18;87.82;-0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;8501.0
348;28285.06;733.25;82.75;-0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;8671.0
349;30637.72;710.78;80.22;-0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;8874.0
350;32711.25;770.09;86.91;-0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;8597.0
351;32923.92;790.76;89.24;-0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;8414.0
352;31116.23;882.41;99.59;-0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;8128.0
353;27620.47;948.91;107.09;-0.0;310.84;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;7900.0
354;22609.44;1054.05;118.95;264.22;880.72;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;7798.0
355;15431.84;1002.83;113.17;1012.83;880.72;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;7892.0
356;7709.27;947.11;106.89;1761.44;0.0;-0.0;10800.0;1200.0;0.0;287.73;0.0;0.0;7851.0
357;2485.58;956.1;107.9;1761.44;0.0;0.0;11700.0;349.58;0.0;3440.0;850.0;0.0;7490.0
358;172.79;1064.83;120.17;1761.44;0.0;572.21;11962.18;0.0;1200.0;3440.0;850.0;0.0;7420.0
359;0.0;969.58;109.42;1088.26;0.0;880.72;10762.18;0.0;1200.0;3440.0;850.0;595.28;8045.0
360;0.0;940.82;106.18;52.12;0.0;44.3;9562.18;0.0;1200.0;3440.0;850.0;1613.7;8195.0
361;0.0;1031.58;116.42;-0.0;0.0;0.0;8362.18;0.0;1200.0;3440.0;850.0;877.0;7515.0
362;0.0;785.37;88.63;-0.0;0.0;0.0;7162.18;0.0;1200.0;3440.0;850.0;709.0;7073.0
363;0.0;601.16;67.84;-0.0;0.0;0.0;5962.18;0.0;1200.0;3440.0;850.0;539.0;6698.0
364;0.0;573.3;64.7;-0.0;0.0;0.0;4762.18;0.0;1200.0;3440.0;850.0;132.0;6260.0
365;0.0;578.69;65.31;0.0;0.0;-0.0;3562.18;0.0;1090.0;3440.0;850.0;0.0;6024.0
366;0.0;580.49;65.51;0.0;0.0;-0.0;2472.18;0.0;990.0;3440.0;850.0;0.0;5926.0
367;425.34;610.14;68.86;0.0;0.0;-0.0;1482.18;0.0;438.66;3440.0;850.0;0.0;5833.0
368;3216.63;576.0;65.0;0.0;0.0;-0.0;1043.52;1200.0;0.0;3357.37;0.0;0.0;6015.0
369;9078.34;598.46;67.54;0.0;0.0;0.0;1943.52;1200.0;0.0;0.0;0.0;0.0;6479.0
370;17438.91;539.15;60.85;-0.0;0.0;0.0;2843.52;1200.0;0.0;0.0;0.0;0.0;6980.0
371;24350.67;594.87;67.13;-0.0;0.0;0.0;3743.52;1200.0;0.0;0.0;0.0;0.0;7328.0
372;29135.74;706.29;79.71;-0.0;0.0;0.0;4643.52;1200.0;0.0;0.0;0.0;0.0;7579.0
373;31621.32;764.7;86.3;-0.0;0.0;0.0;5543.52;1200.0;0.0;0.0;0.0;0.0;7917.0
374;33282.8;721.57;81.43;-0.0;0.0;0.0;6443.52;1200.0;0.0;0.0;0.0;0.0;7567.0
375;32844.17;703.6;79.4;-0.0;0.0;0.0;7343.52;1200.0;0.0;0.0;0.0;0.0;7279.0
376;31195.98;789.86;89.14;-0.0;0.0;0.0;8243.52;1200.0;0.0;0.0;0.0;0.0;7005.0
377;27235.01;813.22;91.78;-0.0;-0.0;0.0;9143.52;1200.0;0.0;0.0;0.0;0.0;6848.0
378;22343.6;916.56;103.44;0.0;652.62;0.0;10043.52;1200.0;0.0;0.0;0.0;0.0;6854.0
379;15445.13;1001.93;113.07;554.73;880.72;0.0;10943.52;1200.0;0.0;0.0;0.0;0.0;7074.0
380;7921.94;991.14;111.86;1303.34;538.94;0.0;11843.52;1200.0;0.0;0.0;0.0;0.0;7286.0
381;2512.16;965.98;109.02;1761.44;0.0;0.0;12743.52;645.16;0.0;3440.0;850.0;0.0;7232.0
382;212.67;976.77;110.23;1761.44;0.0;457.33;13227.39;0.0;1200.0;3440.0;850.0;0.0;7247.0
383;0.0;859.05;96.95;1223.41;0.0;880.72;12027.39;0.0;1200.0;3440.0;850.0;522.28;7849.0
384;0.0;797.05;89.95;187.26;0.0;159.18;10827.39;0.0;1200.0;3440.0;850.0;1470.82;8007.0
385;0.0;814.12;91.88;0.0;0.0;-0.0;9627.39;0.0;1200.0;3440.0;850.0;958.0;7354.0
386;0.0;634.4;71.6;-0.0;0.0;0.0;8427.39;0.0;1200.0;3440.0;850.0;759.0;6955.0
387;0.0;496.92;56.08;-0.0;0.0;0.0;7227.39;0.0;1200.0;3440.0;850.0;589.0;6632.0
388;0.0;494.22;55.78;-0.0;0.0;0.0;6027.39;0.0;1200.0;3440.0;850.0;253.0;6293.0
389;0.0;457.38;51.62;0.0;0.0;-0.0;4827.39;0.0;1200.0;3440.0;850.0;295.0;6294.0
390;0.0;408.86;46.14;0.0;0.0;-0.0;3627.39;0.0;1200.0;3440.0;850.0;740.0;6685.0
391;372.17;448.4;50.6;0.0;0.0;-0.0;2427.39;0.0;1200.0;3440.0;850.0;910.83;7272.0
392;2950.79;389.99;44.01;0.0;0.0;-0.0;1227.39;0.0;328.21;3440.0;850.0;0.0;8003.0
393;8998.58;423.24;47.76;0.0;0.0;-0.0;899.18;1200.0;0.0;420.42;0.0;0.0;8690.0
394;16774.32;385.49;43.51;0.0;0.0;0.0;1799.18;1200.0;0.0;0.0;0.0;0.0;9150.0
395;23579.75;407.96;46.04;-0.0;0.0;0.0;2699.18;1200.0;0.0;0.0;0.0;0.0;9399.0
396;27460.97;445.7;50.3;-0.0;0.0;0.0;3599.18;1200.0;0.0;0.0;0.0;0.0;9629.0
397;29401.58;484.34;54.66;-0.0;-0.0;0.0;4499.18;1200.0;0.0;0.0;0.0;0.0;9767.0
398;30930.14;423.24;47.76;0.0;0.0;0.0;5399.18;1200.0;0.0;0.0;0.0;0.0;9673.0
399;29946.54;354.94;40.06;-0.0;-0.0;0.0;6299.18;1200.0;0.0;0.0;0.0;0.0;9616.0
400;28736.99;432.22;48.78;0.0;0.0;0.0;7199.18;1200.0;0.0;0.0;0.0;0.0;9384.0
401;26158.37;446.6;50.4;-0.0;310.84;0.0;8099.18;1200.0;0.0;0.0;0.0;0.0;9170.0
402;21399.88;474.46;53.54;264.22;880.72;0.0;8999.18;1200.0;0.0;0.0;0.0;0.0;9025.0
403;15086.25;505.91;57.09;1012.83;880.72;0.0;9899.18;1200.0;0.0;0.0;0.0;0.0;9150.0
404;7470.02;677.54;76.46;1761.44;0.0;-0.0;10799.18;1200.0;0.0;2070.98;0.0;0.0;9095.0
405;2326.07;653.27;73.73;1761.44;0.0;48.93;11699.18;0.0;1200.0;3440.0;850.0;0.0;8592.0
406;172.79;632.61;71.39;1703.88;0.0;880.72;10499.18;0.0;1200.0;3440.0;850.0;1049.48;8297.0
407;0.0;573.3;64.7;667.74;0.0;567.58;9299.18;0.0;1200.0;3440.0;850.0;2045.42;8741.0
408;0.0;467.27;52.73;-0.0;0.0;0.0;8099.18;0.0;1200.0;3440.0;850.0;2733.0;8743.0
409;0.0;472.66;53.34;-0.0;0.0;0.0;6899.18;0.0;1200.0;3440.0;850.0;2010.0;8026.0
410;0.0;292.04;32.96;-0.0;0.0;0.0;5699.18;0.0;1200.0;3440.0;850.0;1806.0;7621.0
411;0.0;310.91;35.09;-0.0;0.0;0.0;4499.18;0.0;1200.0;3440.0;850.0;1469.0;7305.0
412;0.0;311.81;35.19;-0.0;0.0;0.0;3299.18;0.0;1200.0;3440.0;850.0;1099.0;6936.0
413;0.0;267.78;30.22;-0.0;0.0;0.0;2099.18;0.0;1200.0;3440.0;850.0;1071.0;6859.0
414;0.0;282.16;31.84;-0.0;0.0;0.0;899.18;0.0;899.18;3440.0;850.0;1643.82;7147.0
415;412.05;238.13;26.87;-0.0;0.0;0.0;0.0;0.0;-0.0;3440.0;850.0;2693.95;7661.0
416;3057.13;295.64;33.36;-0.0;0.0;0.0;0.0;0.0;-0.0;3440.0;850.0;662.87;8339.0
417;9144.79;359.44;40.56;0.0;0.0;-0.0;0.0;1200.0;0.0;644.21;0.0;0.0;8989.0
418;17399.04;455.58;51.42;0.0;-0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;9429.0
419;23566.45;486.14;54.86;0.0;-0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;9664.0
420;27939.47;569.71;64.29;0.0;-0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;9880.0
421;28816.74;593.07;66.93;0.0;-0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;9966.0
422;30066.17;521.18;58.82;0.0;-0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;9844.0
423;30212.38;542.75;61.25;0.0;-0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;9796.0
424;28790.15;535.56;60.44;0.0;-0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;9551.0
425;26464.08;589.47;66.53;0.0;310.84;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;9331.0
426;21599.26;726.06;81.94;264.22;880.72;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;9180.0
427;14940.04;740.44;83.56;1012.83;880.72;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;9297.0
428;7470.02;858.15;96.85;1761.44;0.0;-0.0;9900.0;1200.0;0.0;1937.98;0.0;0.0;9163.0
429;2246.32;831.19;93.81;1761.44;0.0;-0.0;10800.0;0.0;1197.68;3440.0;850.0;0.0;8659.0
430;146.21;735.94;83.06;1761.44;0.0;880.72;9602.32;0.0;1200.0;3440.0;850.0;1035.07;8371.0
431;0.0;806.03;90.97;725.3;0.0;616.51;8402.32;0.0;1200.0;3440.0;850.0;1786.49;8790.0
432;0.0;715.28;80.72;0.0;0.0;-0.0;7202.32;0.0;1200.0;3440.0;850.0;2509.0;8795.0
433;0.0;819.51;92.49;-0.0;0.0;0.0;6002.32;0.0;1200.0;3440.0;850.0;1649.0;8051.0
434;0.0;599.36;67.64;-0.0;0.0;0.0;4802.32;0.0;1200.0;3440.0;850.0;1488.0;7645.0
435;0.0;623.62;70.38;-0.0;0.0;0.0;3602.32;0.0;1200.0;3440.0;850.0;1144.0;7328.0
436;0.0;669.45;75.55;-0.0;0.0;0.0;2402.32;0.0;1200.0;3440.0;850.0;724.0;6959.0
437;0.0;540.95;61.05;-0.0;0.0;0.0;1202.32;0.0;1200.0;3440.0;850.0;789.0;6881.0
438;0.0;496.92;56.08;-0.0;0.0;0.0;2.32;0.0;2.32;3440.0;850.0;2320.68;7166.0
439;358.88;457.38;51.62;0.0;0.0;-0.0;0.0;0.0;-0.0;3440.0;850.0;2520.12;7678.0
440;2964.08;443.0;50.0;0.0;0.0;-0.0;0.0;0.0;-0.0;3440.0;850.0;610.92;8358.0
441;9078.34;531.96;60.04;0.0;0.0;-0.0;0.0;1200.0;0.0;537.66;0.0;0.0;9008.0
442;17438.91;458.28;51.72;0.0;-0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;9452.0
443;23885.46;558.02;62.98;0.0;-0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;9692.0
444;28657.23;622.72;70.28;0.0;-0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;9913.0
445;30518.09;629.01;70.99;0.0;-0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;10006.0
446;31847.28;615.53;69.47;0.0;-0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;9894.0
447;31887.15;568.81;64.19;0.0;-0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;9864.0
448;30478.22;606.55;68.45;0.0;-0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;9637.0
449;27952.77;686.52;77.48;0.0;310.84;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;9432.0
450;23021.49;752.12;84.88;264.22;880.72;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;9289.0
451;16176.18;790.76;89.24;1012.83;880.72;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;9394.0
452;8440.33;867.14;97.86;1761.44;-0.0;0.0;9900.0;1200.0;0.0;1045.67;0.0;0.0;9251.0
453;2299.49;844.67;95.33;1761.44;0.0;13.51;10800.0;0.0;1200.0;3440.0;850.0;0.0;8743.0
454;225.96;753.02;84.98;1745.55;0.0;880.72;9600.0;0.0;1200.0;3440.0;850.0;1022.32;8457.0
455;0.0;720.67;81.33;709.41;0.0;603.0;8400.0;0.0;1200.0;3440.0;850.0;1987.0;8882.0
456;0.0;824.01;92.99;0.0;0.0;-0.0;7200.0;0.0;1200.0;3440.0;850.0;2461.0;8868.0
457;0.0;742.23;83.77;0.0;0.0;-0.0;6000.0;0.0;1200.0;3440.0;850.0;1789.0;8105.0
458;0.0;603.85;68.15;-0.0;0.0;0.0;4800.0;0.0;1200.0;3440.0;850.0;1536.0;7698.0
459;0.0;427.73;48.27;0.0;0.0;-0.0;3600.0;0.0;1200.0;3440.0;850.0;1413.0;7379.0
460;0.0;389.09;43.91;0.0;0.0;-0.0;2400.0;0.0;1200.0;3440.0;850.0;1088.0;7011.0
461;0.0;394.48;44.52;-0.0;0.0;0.0;1200.0;0.0;1200.0;3440.0;850.0;1005.0;6934.0
462;0.0;387.29;43.71;-0.0;0.0;0.0;-0.0;0.0;-0.0;3440.0;850.0;2495.0;7216.0
463;279.13;387.29;43.71;-0.0;0.0;0.0;-0.0;0.0;0.0;3440.0;850.0;2722.87;7723.0
464;2910.92;427.73;48.27;-0.0;0.0;0.0;0.0;0.0;-0.0;3440.0;850.0;733.08;8410.0
465;8825.79;610.14;68.86;0.0;-0.0;0.0;0.0;1200.0;0.0;755.21;0.0;0.0;9060.0
466;16721.15;586.78;66.22;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;9510.0
