t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;H2_Stock;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces
100;0.0;6737.13;1875.21;15000.0;0.0;0.0;72607.19;1200.0;0.0;1226.65;0.0;9.48801519e6;0.0;1.0;1024.0;9663.0;0.0;0.0
101;0.0;7022.7;1954.7;15000.0;0.0;0.0;73507.19;1200.0;0.0;794.6;0.0;9.48642598e6;0.0;1.0;1023.0;9595.0;0.0;0.0
102;0.0;6885.63;1916.54;15000.0;0.0;0.0;74407.19;1200.0;0.0;1483.83;0.0;9.48345833e6;0.0;1.0;1022.0;10108.0;0.0;0.0
103;0.0;6654.89;1852.32;15000.0;0.0;0.0;75307.19;1200.0;0.0;2959.79;0.0;9.47753875e6;0.0;1.0;1028.0;11295.0;0.0;0.0
104;0.0;6038.06;1680.63;15000.0;0.0;0.0;76207.19;1200.0;0.0;4300.0;497.31;9.46794414e6;0.0;1.0;1038.0;12354.0;0.0;0.0
105;19.0;4761.0;1325.17;15000.0;0.0;0.0;77107.19;0.0;420.83;4300.0;850.0;9.45764414e6;0.0;1.0;1040.0;12716.0;0.0;0.0
106;118.0;4004.81;1114.7;15000.0;0.0;120.49;76686.36;0.0;1200.0;4300.0;850.0;9.44734414e6;0.0;1.0;1037.0;12745.0;0.0;0.0
107;359.0;3374.28;939.2;14858.25;0.0;681.53;75486.36;0.0;1200.0;4300.0;850.0;9.43704414e6;0.0;1.0;1034.0;12738.0;0.0;0.0
108;493.0;3116.12;867.34;14056.45;0.0;956.53;74286.36;0.0;1200.0;4300.0;850.0;9.42674414e6;0.0;1.0;1036.0;12819.0;0.0;0.0
109;570.0;3013.32;838.73;12931.12;0.0;1008.95;73086.36;0.0;1200.0;4300.0;850.0;9.41644414e6;0.0;1.0;1036.0;12817.0;0.0;0.0
110;558.0;3013.32;838.73;11744.11;0.0;797.95;71886.36;0.0;1200.0;4300.0;850.0;9.40614414e6;0.0;1.0;1035.0;12593.0;0.0;0.0
111;476.0;2867.11;798.03;10805.34;0.0;439.64;70686.36;0.0;1200.0;4300.0;850.0;9.39584414e6;445.22;1.0;1038.0;12414.0;0.0;0.0
112;322.0;2757.45;767.51;10288.12;0.0;1010.04;69486.36;0.0;1200.0;4300.0;850.0;9.38554414e6;0.0;1.0;1039.0;12246.0;0.0;0.0
113;93.0;2325.67;647.33;9099.83;0.0;1810.0;68286.36;0.0;1200.0;4300.0;850.0;9.37524414e6;0.0;1.0;1039.0;12265.0;0.0;0.0
114;10.0;2371.36;660.04;6970.42;0.0;2425.59;67086.36;0.0;1200.0;4300.0;850.0;9.36494414e6;0.0;1.0;1038.0;12855.0;0.0;0.0
