t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;H2_Stock;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces;Electrolyse
6366;0.0;3362.86;1492.77;2288.32;0.0;538.38;3600.0;0.0;1200.0;0.0;0.0;403731.08;0.0;1.0;756.0;7350.0;0.0;0.0;0.0;
6367;0.0;4066.5;1805.11;1654.93;0.0;478.39;2400.0;0.0;1200.0;0.0;0.0;403731.08;0.0;1.0;796.0;8346.0;0.0;0.0;0.0;
6368;100.0;4258.4;1890.3;1092.12;0.0;928.3;1200.0;0.0;1200.0;0.0;0.0;403731.08;0.0;1.0;810.0;9187.0;0.0;0.0;0.0;
6369;2383.33;4598.8;2041.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;810.0;9482.0;0.0;351.53;0.0;
6370;9883.33;4486.85;1991.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;808.0;9803.0;0.0;7366.9;0.0;
6371;20233.33;4061.93;1803.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;807.0;9946.0;0.0;16959.35;0.0;
6372;27916.67;3714.68;1648.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;805.0;10094.0;0.0;23991.28;0.0;
6373;31833.33;4007.1;1778.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;804.0;10183.0;0.0;28240.18;0.0;
6374;33583.33;3707.82;1645.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;804.0;10026.0;0.0;29715.05;0.0;
6375;33016.67;4080.2;1811.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;804.0;10031.0;0.0;29681.07;0.0;
6376;30033.33;4349.78;1930.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;804.0;9871.0;0.0;27246.98;0.0;
6377;24083.33;4612.5;2047.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;807.0;9693.0;0.0;21857.32;0.0;
6378;14350.0;5021.44;2229.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;810.0;9632.0;0.0;12778.45;0.0;
6379;4550.0;6399.02;2840.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;807.0;9684.0;0.0;4912.54;0.0;
6380;566.67;7063.82;3135.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;797.0;9789.0;0.0;1774.11;0.0;
6381;0.0;7417.93;3292.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;787.0;9417.0;0.0;2080.74;0.0;
6382;0.0;7925.1;3517.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;767.0;8819.0;0.0;3391.04;0.0;
6383;0.0;7742.34;3436.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;760.0;9017.0;0.0;2922.15;0.0;
6384;0.0;7618.97;3382.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403731.08;0.0;1.0;739.0;8967.0;0.0;2773.02;0.0;
6385;0.0;7447.63;3305.99;0.0;-0.0;0.0;0.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;725.0;8112.0;0.0;2166.62;0.0;
6386;0.0;7070.68;3138.67;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;725.0;7648.0;0.0;2086.34;0.0;
6387;0.0;7328.83;3253.26;0.0;-0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;726.0;7302.0;0.0;2806.09;0.0;
6388;0.0;7207.75;3199.51;0.0;-0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;727.0;6890.0;0.0;3044.26;0.0;
6389;0.0;7212.32;3201.54;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;730.0;6727.0;0.0;3216.86;0.0;
6390;0.0;6431.0;2854.72;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;742.0;6763.0;0.0;2064.72;0.0;
6391;0.0;6083.75;2700.57;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;769.0;7052.0;0.0;1301.32;0.0;
6392;16.67;5823.31;2584.96;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;789.0;7350.0;0.0;663.94;0.0;
6393;1566.67;5572.01;2473.41;0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;801.0;7844.0;0.0;1369.09;0.0;
6394;8400.0;5414.38;2403.44;0.0;-0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;806.0;8482.0;0.0;7341.82;0.0;
6395;15883.33;5265.88;2337.52;0.0;0.0;-0.0;9000.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;803.0;8806.0;0.0;14283.74;0.0;
6396;22350.0;4621.64;2051.54;0.0;0.0;-0.0;9900.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;798.0;9070.0;0.0;19551.18;0.0;
6397;24283.33;4180.72;1855.82;0.0;0.0;-0.0;10800.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;796.0;9450.0;0.0;20465.88;0.0;
6398;25716.67;4315.51;1915.65;0.0;0.0;-0.0;11700.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;791.0;9161.0;0.0;22377.83;0.0;
6399;25300.0;4301.81;1909.57;0.0;0.0;-0.0;12600.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;785.0;9019.0;0.0;22077.37;0.0;
6400;22700.0;4973.46;2207.71;0.0;2892.28;0.0;13500.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;783.0;8787.0;0.0;17784.89;0.0;
6401;18283.33;4390.9;1949.12;2458.44;7500.0;0.0;14400.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;784.0;8577.0;0.0;8130.35;0.0;
6402;10333.33;4011.67;1780.77;8833.44;7254.78;0.0;15300.0;1200.0;0.0;0.0;0.0;403731.08;0.0;1.0;789.0;8460.0;0.0;0.0;0.0;
6403;2966.67;3415.4;1516.09;15000.0;0.0;0.0;16200.0;227.16;0.0;0.0;0.0;403731.08;0.0;1.0;788.0;8459.0;0.0;0.0;0.0;
6404;216.67;2933.36;1302.12;15000.0;0.0;2274.86;16370.37;0.0;1200.0;0.0;0.0;403731.08;0.0;1.0;773.0;8700.0;0.0;0.0;0.0;
6405;0.0;3223.5;1430.91;12323.7;0.0;1951.59;15170.37;0.0;1200.0;0.0;0.0;403731.08;0.0;1.0;761.0;8567.0;0.0;0.0;0.0;
6406;0.0;3200.65;1420.77;10027.7;0.0;1552.58;13970.37;0.0;1200.0;0.0;0.0;403731.08;0.0;1.0;752.0;8126.0;0.0;0.0;0.0;
6407;0.0;3193.8;1417.72;8201.14;0.0;1838.48;12770.37;0.0;1200.0;0.0;0.0;403731.08;0.0;1.0;750.0;8400.0;0.0;0.0;0.0;
6408;0.0;2919.65;1296.03;6038.22;0.0;2333.32;11570.37;0.0;1200.0;0.0;0.0;403731.08;0.0;1.0;729.0;8478.0;0.0;0.0;0.0;
6409;0.0;2780.3;1234.17;3293.15;0.0;1584.53;10370.37;0.0;1200.0;0.0;0.0;403731.08;0.0;1.0;955.0;7754.0;0.0;0.0;0.0;
6410;0.0;2691.2;1194.62;1428.99;0.0;1214.64;9170.37;0.0;1200.0;0.0;0.0;403731.08;77.54;1.0;954.0;7332.0;0.0;0.0;0.0;
6411;0.0;2650.08;1176.37;0.0;0.0;-0.0;7970.37;0.0;1200.0;860.0;0.0;402011.08;83.56;1.0;955.0;6925.0;0.0;0.0;0.0;
6412;0.0;2200.02;976.59;0.0;0.0;-0.0;6770.37;0.0;1200.0;1131.39;0.0;399748.3;0.0;1.0;956.0;6464.0;0.0;0.0;0.0;
6413;0.0;2074.37;920.81;-0.0;0.0;0.0;5570.37;0.0;1200.0;1084.82;0.0;397578.66;0.0;1.0;960.0;6240.0;0.0;0.0;0.0;
6414;0.0;2158.9;958.33;0.0;0.0;-0.0;4370.37;0.0;1200.0;889.77;0.0;395799.12;0.0;1.0;972.0;6179.0;0.0;0.0;0.0;
6415;0.0;2024.11;898.5;0.0;0.0;0.0;3170.37;0.0;1058.39;1290.0;0.0;393219.12;0.0;1.0;999.0;6270.0;0.0;0.0;0.0;
6416;50.0;1777.38;788.98;-0.0;0.0;-0.0;2111.98;0.0;1200.0;1290.0;0.0;390639.12;230.64;1.0;1018.0;6355.0;0.0;0.0;0.0;
6417;1833.33;1724.83;765.65;0.0;0.0;-0.0;911.98;0.0;911.98;430.0;0.0;389779.12;38.2;1.0;1030.0;6734.0;0.0;0.0;0.0;
6418;9266.67;1715.7;761.6;0.0;-0.0;0.0;0.0;1200.0;0.0;0.0;0.0;389779.12;0.0;1.0;1036.0;7339.0;0.0;4240.96;0.0;
6419;16800.0;1608.32;713.93;0.0;0.0;-0.0;900.0;1200.0;0.0;0.0;0.0;389779.12;0.0;1.0;1032.0;7789.0;0.0;11165.25;0.0;
6420;21666.67;1898.46;842.72;0.0;0.0;-0.0;1800.0;1200.0;0.0;0.0;0.0;389779.12;0.0;1.0;1027.0;8139.0;0.0;16095.85;0.0;
6421;21066.67;2903.66;1288.93;0.0;0.0;-0.0;2700.0;1200.0;0.0;0.0;0.0;389779.12;0.0;1.0;1026.0;8547.0;0.0;16538.26;0.0;
6422;21983.33;3239.49;1438.01;0.0;0.0;-0.0;3600.0;1200.0;0.0;0.0;0.0;389779.12;0.0;1.0;1020.0;8129.0;0.0;18351.83;0.0;
6423;23333.33;3365.14;1493.78;0.0;0.0;-0.0;4500.0;1200.0;0.0;0.0;0.0;389779.12;0.0;1.0;1015.0;7809.0;0.0;20198.26;0.0;
6424;22383.33;3691.83;1638.8;0.0;2647.06;0.0;5400.0;1200.0;0.0;0.0;0.0;389779.12;0.0;1.0;1012.0;7516.0;0.0;17362.9;0.0;
6425;19000.0;3835.76;1702.69;2250.0;7500.0;0.0;6300.0;1200.0;0.0;0.0;0.0;389779.12;0.0;1.0;1014.0;7311.0;0.0;9541.45;0.0;
6426;12216.67;3595.88;1596.21;8625.0;7500.0;0.0;7200.0;1200.0;0.0;0.0;0.0;389779.12;0.0;1.0;1018.0;7281.0;0.0;2445.75;0.0;
6427;3933.33;2485.59;1103.35;15000.0;0.0;-0.0;8100.0;992.27;0.0;0.0;0.0;389779.12;0.0;1.0;1017.0;7547.0;0.0;0.0;0.0;
6428;200.0;2030.96;901.54;15000.0;0.0;3998.49;8844.2;0.0;0.0;0.0;0.0;389779.12;0.0;1.0;1002.0;8133.0;0.0;0.0;0.0;
6429;0.0;2172.61;964.42;10295.89;0.0;3335.37;8844.2;0.0;738.61;0.0;0.0;389779.12;0.0;1.0;990.0;8201.0;0.0;0.0;0.0;
6430;0.0;2339.38;1038.45;6371.93;0.0;2181.17;8105.59;0.0;1200.0;0.0;0.0;389779.12;0.0;1.0;981.0;7740.0;0.0;0.0;0.0;
6431;0.0;3086.43;1370.06;3805.84;0.0;1275.51;6905.59;0.0;1200.0;0.0;0.0;389779.12;0.0;1.0;979.0;7911.0;0.0;0.0;0.0;
6432;0.0;3292.03;1461.33;2305.24;0.0;948.63;5705.59;0.0;1200.0;151.0;0.0;389477.12;0.0;1.0;958.0;8011.0;0.0;0.0;0.0;
6433;0.0;3081.86;1368.03;1189.2;0.0;630.11;4505.59;0.0;1200.0;151.0;0.0;389175.12;0.0;1.0;959.0;7390.0;0.0;0.0;0.0;
6434;0.0;2901.38;1287.92;447.89;0.0;380.71;3305.59;0.0;1200.0;302.0;0.0;388571.12;0.0;1.0;957.0;7029.0;0.0;0.0;0.0;
6435;0.0;3262.34;1448.15;0.0;0.0;-0.0;2105.59;0.0;755.52;302.0;0.0;387967.12;0.0;1.0;957.0;6725.0;0.0;0.0;0.0;
6436;0.0;3205.22;1422.79;0.0;0.0;-0.0;1350.08;0.0;481.98;302.0;0.0;387363.12;0.0;1.0;957.0;6369.0;0.0;0.0;0.0;
6437;0.0;3497.64;1552.6;0.0;0.0;0.0;868.09;111.24;0.0;453.0;0.0;386457.12;0.0;1.0;961.0;6353.0;0.0;0.0;0.0;
6438;0.0;3387.99;1503.92;-0.0;0.0;0.0;951.52;0.0;46.86;918.24;0.0;384620.65;0.0;1.0;981.0;6838.0;0.0;0.0;0.0;
6439;0.0;3582.17;1590.12;-0.0;0.0;0.0;904.67;0.0;889.71;860.0;0.0;382900.65;0.0;1.0;1017.0;7939.0;0.0;0.0;0.0;
6440;100.0;3627.86;1610.4;-0.0;0.0;-0.0;14.96;0.0;14.96;860.0;0.0;381180.65;1570.77;1.0;1027.0;8811.0;0.0;0.0;0.0;
6441;2250.0;4130.46;1833.51;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;381180.65;0.0;1.0;1024.0;9155.0;0.0;82.97;0.0;
6442;10450.0;4194.43;1861.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;1024.0;9466.0;0.0;8064.33;0.0;
6443;20000.0;4135.03;1835.54;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;381180.65;0.0;1.0;1025.0;9606.0;0.0;17389.57;0.0;
6444;26333.33;4729.02;2099.2;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;381180.65;0.0;1.0;1023.0;9760.0;0.0;24424.55;0.0;
6445;28000.0;4799.84;2130.64;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;381180.65;0.0;1.0;1022.0;9812.0;0.0;26140.48;0.0;
6446;30100.0;6040.35;2681.3;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;381180.65;0.0;1.0;1020.0;9662.0;0.0;30179.65;0.0;
6447;27966.67;6568.08;2915.56;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;381180.65;0.0;1.0;1021.0;9561.0;0.0;28910.31;0.0;
6448;25316.67;7454.48;3309.04;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;381180.65;0.0;1.0;1018.0;9325.0;0.0;27773.19;0.0;
6449;18983.33;7662.38;3401.32;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;381180.65;0.0;1.0;1023.0;9109.0;0.0;21961.03;0.0;
6450;10700.0;7842.86;3481.43;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;381180.65;0.0;1.0;1028.0;8989.0;0.0;14063.29;0.0;
6451;2733.33;7475.04;3318.16;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;1029.0;9284.0;0.0;5271.54;0.0;
6452;66.67;7168.91;3182.27;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;1021.0;9603.0;0.0;1835.85;0.0;
6453;0.0;7123.22;3161.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;1008.0;9094.0;0.0;2199.21;0.0;
6454;0.0;7557.29;3354.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;994.0;8378.0;0.0;3527.96;0.0;
6455;0.0;7740.05;3435.8;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;381180.65;0.0;1.0;984.0;8498.0;0.0;3661.85;0.0;
6456;0.0;7785.74;3456.08;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;965.0;8556.0;0.0;3650.82;0.0;
6457;0.0;6682.3;2966.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;960.0;7988.0;0.0;2620.57;0.0;
6458;0.0;6515.53;2892.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;958.0;7607.0;0.0;2758.77;0.0;
6459;0.0;6666.31;2959.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;958.0;7320.0;0.0;3263.48;0.0;
6460;0.0;6435.57;2856.74;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;381180.65;0.0;1.0;958.0;6969.0;0.0;3281.32;0.0;
6461;0.0;6076.9;2697.53;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;381180.65;0.0;1.0;962.0;6917.0;0.0;2819.43;0.0;
6462;0.0;5460.07;2423.72;0.0;-0.0;0.0;0.0;763.09;0.0;0.0;0.0;381180.65;0.0;1.0;982.0;7298.0;0.0;804.7;0.0;
6463;0.0;5366.4;2382.14;0.0;421.55;0.0;572.32;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;1018.0;8345.0;0.0;0.0;0.0;
6464;16.67;5201.92;2309.13;358.31;0.0;304.57;572.32;0.0;373.72;0.0;0.0;381180.65;0.0;1.0;1029.0;9235.0;0.0;0.0;0.0;
6465;1266.67;4870.66;2162.08;0.0;0.0;-0.0;198.6;0.0;198.6;0.0;0.0;381180.65;0.0;1.0;1026.0;9524.0;0.0;0.0;0.0;
6466;6700.0;4438.88;1970.41;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;381180.65;0.0;1.0;1025.0;9783.0;0.0;4351.29;0.0;
6467;12950.0;4336.07;1924.78;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;381180.65;0.0;1.0;1026.0;9899.0;0.0;10337.85;0.0;
6468;17283.33;4653.63;2065.74;0.0;0.0;-0.0;0.0;770.6;0.0;0.0;0.0;381180.65;0.0;1.0;1025.0;10055.0;0.0;14202.1;0.0;
6469;19916.67;4518.84;2005.91;0.0;0.0;-0.0;577.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1023.0;10118.0;0.0;16146.41;0.0;
6470;21633.33;4854.67;2154.98;0.0;0.0;-0.0;1477.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1021.0;9976.0;0.0;18487.98;0.0;
6471;23066.67;5105.97;2266.53;0.0;0.0;-0.0;2377.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1022.0;9921.0;0.0;20340.17;0.0;
6472;21666.67;5885.0;2612.34;0.0;0.0;-0.0;3277.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1019.0;9698.0;0.0;20285.01;0.0;
6473;18233.33;6150.01;2729.98;0.0;3237.28;0.0;4177.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1025.0;9507.0;0.0;14194.04;0.0;
6474;11716.67;5521.75;2451.1;2751.69;7500.0;0.0;5077.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1029.0;9401.0;0.0;2617.52;0.0;
6475;3200.0;5754.78;2554.54;9126.69;1721.32;0.0;5977.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1030.0;9618.0;0.0;0.0;0.0;
6476;66.67;5864.44;2603.22;10589.81;0.0;1592.68;6877.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1022.0;9949.0;0.0;0.0;0.0;
6477;0.0;5638.27;2502.82;8716.07;0.0;1439.91;7777.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1010.0;9391.0;0.0;0.0;0.0;
6478;0.0;5195.06;2306.08;7022.05;0.0;1394.85;8677.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;995.0;8691.0;0.0;0.0;0.0;
6479;0.0;5316.14;2359.83;5381.05;0.0;1338.02;9577.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;985.0;8799.0;0.0;0.0;0.0;
6480;0.0;4868.37;2161.07;3806.9;0.0;2033.56;10477.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;966.0;8829.0;0.0;0.0;0.0;
6481;0.0;4939.19;2192.5;1414.47;0.0;1202.3;11377.95;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;960.0;8094.0;0.0;0.0;0.0;
6482;0.0;4868.37;2161.07;0.0;0.0;-0.0;12277.95;275.44;0.0;0.0;0.0;381180.65;0.0;1.0;958.0;7712.0;0.0;0.0;0.0;
6483;0.0;5256.75;2333.46;0.0;0.0;-0.0;12484.53;1122.21;0.0;0.0;0.0;381180.65;0.0;1.0;958.0;7426.0;0.0;0.0;0.0;
6484;0.0;5247.61;2329.41;0.0;257.02;0.0;13326.19;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;958.0;7078.0;0.0;0.0;0.0;
6485;0.0;5635.98;2501.81;218.46;868.79;0.0;14226.19;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;962.0;7031.0;0.0;0.0;0.0;
6486;0.0;5885.0;2612.34;956.93;874.34;0.0;15126.19;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;982.0;7405.0;0.0;0.0;0.0;
6487;0.0;5825.6;2585.98;1700.12;0.0;216.42;16026.19;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1017.0;8445.0;0.0;0.0;0.0;
6488;50.0;5690.81;2526.14;1445.51;0.0;1228.68;16926.19;1170.64;0.0;0.0;0.0;381180.65;0.0;1.0;1029.0;9354.0;0.0;0.0;0.0;
6489;1800.0;5309.29;2356.79;0.0;0.0;-0.0;17804.16;844.08;0.0;0.0;0.0;381180.65;0.0;1.0;1026.0;9648.0;0.0;0.0;0.0;
6490;8900.0;5211.06;2313.18;0.0;0.0;0.0;18437.22;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1025.0;9928.0;0.0;6321.24;0.0;
6491;16333.33;5524.04;2452.11;0.0;0.0;-0.0;19337.22;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1026.0;10072.0;0.0;14063.49;0.0;
6492;21500.0;6357.9;2822.26;0.0;0.0;-0.0;20237.22;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1024.0;10245.0;0.0;20259.16;0.0;
6493;24533.33;6383.03;2833.42;0.0;0.0;-0.0;21137.22;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1022.0;10321.0;0.0;23250.78;0.0;
6494;25650.0;6385.31;2834.43;0.0;0.0;-0.0;22037.22;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1021.0;10197.0;0.0;24493.75;0.0;
6495;26516.67;5857.58;2600.17;0.0;0.0;-0.0;22937.22;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1022.0;10178.0;0.0;24618.42;0.0;
6496;24716.67;6012.93;2669.13;0.0;2647.06;0.0;23837.22;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1019.0;9974.0;0.0;20596.67;0.0;
6497;20416.67;5791.33;2570.77;2250.0;7500.0;0.0;24737.22;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1024.0;9786.0;0.0;11316.76;0.0;
6498;12683.33;5530.89;2455.16;8625.0;7500.0;0.0;25637.22;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1029.0;9667.0;0.0;3331.38;0.0;
6499;3483.33;3977.4;1765.56;15000.0;0.0;0.0;26537.22;427.3;0.0;0.0;0.0;381180.65;0.0;1.0;1030.0;9829.0;0.0;0.0;0.0;
6500;100.0;3961.41;1758.46;15000.0;0.0;3278.13;26857.7;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;1022.0;10120.0;0.0;0.0;0.0;
6501;0.0;4617.07;2049.51;11143.38;0.0;1865.41;26857.7;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;1009.0;9541.0;0.0;0.0;0.0;
6502;0.0;4658.19;2067.77;8948.77;0.0;1111.04;26857.7;0.0;0.0;0.0;0.0;381180.65;0.0;1.0;995.0;8832.0;0.0;0.0;0.0;
6503;0.0;4178.44;1854.8;7641.67;0.0;717.76;26857.7;0.0;1200.0;0.0;0.0;381180.65;0.0;1.0;985.0;8936.0;0.0;0.0;0.0;
6504;0.0;3840.33;1704.72;6797.25;0.0;1535.55;25657.7;0.0;881.4;0.0;0.0;381180.65;0.0;1.0;966.0;8928.0;0.0;0.0;0.0;
6505;0.0;3858.6;1712.83;4990.72;0.0;428.57;24776.29;0.0;1200.0;0.0;0.0;381180.65;0.0;1.0;961.0;8161.0;0.0;0.0;0.0;
6506;0.0;4349.78;1930.86;4486.52;0.0;0.0;23576.29;0.0;529.36;0.0;0.0;381180.65;0.0;1.0;959.0;7769.0;0.0;0.0;0.0;
6507;0.0;4411.46;1958.24;4486.52;0.0;0.0;23046.94;0.0;145.29;0.0;0.0;381180.65;0.0;1.0;959.0;7474.0;0.0;0.0;0.0;
6508;0.0;4148.74;1841.62;4486.52;0.0;0.0;22901.64;0.0;169.64;0.0;0.0;381180.65;0.0;1.0;959.0;7119.0;0.0;0.0;0.0;
6509;0.0;4109.9;1824.38;4486.52;0.0;0.0;22732.01;0.0;165.72;0.0;0.0;381180.65;0.0;1.0;963.0;7063.0;0.0;0.0;0.0;
6510;0.0;4269.82;1895.37;4486.52;0.0;0.0;22566.29;0.0;276.81;0.0;0.0;381180.65;0.0;1.0;984.0;7426.0;0.0;0.0;0.0;
6511;0.0;3867.74;1716.89;4486.52;0.0;651.37;22289.48;0.0;1200.0;0.0;0.0;381180.65;0.0;1.0;1019.0;8455.0;0.0;0.0;0.0;
6512;66.67;3598.16;1597.22;3720.2;0.0;1861.95;21089.48;0.0;1200.0;0.0;0.0;381180.65;0.0;1.0;1031.0;9355.0;0.0;0.0;0.0;
6513;1966.67;2869.39;1273.72;1529.67;0.0;1300.22;19889.48;0.0;1200.0;0.0;0.0;381180.65;0.0;1.0;1027.0;9637.0;0.0;0.0;0.0;
6514;9533.33;2755.17;1223.01;0.0;-0.0;0.0;18689.48;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1027.0;9901.0;0.0;3437.51;0.0;
6515;17133.33;2739.17;1215.92;0.0;0.0;-0.0;19589.48;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1027.0;10021.0;0.0;10894.42;0.0;
6516;22500.0;3129.83;1389.33;0.0;0.0;-0.0;20489.48;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1026.0;10169.0;0.0;16676.16;0.0;
6517;25166.67;3557.04;1578.97;0.0;0.0;-0.0;21389.48;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1024.0;10218.0;0.0;19908.68;0.0;
6518;26300.0;3698.68;1641.84;0.0;0.0;-0.0;22289.48;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1022.0;10062.0;0.0;21400.53;0.0;
6519;26883.33;3881.45;1722.97;0.0;0.0;-0.0;23189.48;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1023.0;9995.0;0.0;22315.75;0.0;
6520;25166.67;4071.07;1807.14;0.0;2647.06;0.0;24089.48;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1021.0;9748.0;0.0;18470.82;0.0;
6521;20216.67;3858.6;1712.83;2250.0;7500.0;0.0;24989.48;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1026.0;9527.0;0.0;8587.1;0.0;
6522;12633.33;3566.18;1583.02;8625.0;7500.0;0.0;25889.48;1200.0;0.0;0.0;0.0;381180.65;0.0;1.0;1031.0;9390.0;0.0;723.54;0.0;
6523;3750.0;3125.26;1387.3;15000.0;0.0;-0.0;26789.48;0.0;287.44;0.0;0.0;381180.65;0.0;1.0;1032.0;9582.0;0.0;0.0;0.0;
